,time,ctwl/nm,transmissionDepth/dB,reflection/%,n_ac,n_dc
129,2022-07-11 21:42:04,1547.7249,1.5420000000000016,29.8868,0.00013582182841962278,
130,2022-07-11 21:43:33,1547.7249,1.5604999999999976,30.1848,0.00013582182841962278,
131,2022-07-11 21:45:02,1547.7293,1.5179999999999971,29.4982,0.00013582221454511904,
132,2022-07-11 21:46:31,1547.7306,1.547500000000003,29.9755,0.00013582232862765204,
133,2022-07-11 21:47:59,1547.7333,1.5960000000000036,30.7532,0.00013582256556829742,
134,2022-07-11 21:49:28,1547.7357,0.8284999999999982,17.3677,0.00013582277618220446,
135,2022-07-11 21:50:57,1547.7379,1.6305000000000014,31.3011,0.0001358229692449526,
136,2022-07-11 21:52:25,1547.732,1.6310000000000038,31.309,0.00013582245148576445,
137,2022-07-11 21:53:54,1547.7456,1.6579999999999977,31.7347,0.00013582364496457099,
138,2022-07-11 21:55:23,1547.7458,1.6380000000000017,31.4196,0.00013582366251572992,
139,2022-07-11 21:56:52,1547.7481,1.649000000000001,31.5931,0.0001358238643540575,
140,2022-07-11 21:58:21,1547.7519,1.6685000000000016,31.8995,0.00013582419782607694,
141,2022-07-11 21:59:49,1547.7553,1.6920000000000037,32.267,0.0001358244961957786,
142,2022-07-11 22:01:18,1547.7539,1.699500000000004,32.3839,0.00013582437333766614,
143,2022-07-11 22:02:47,1547.7633,1.6820000000000022,32.1109,0.0001358251982421354,
144,2022-07-11 22:04:16,1547.7609,1.7265000000000015,32.803,0.00013582498762822835,
145,2022-07-11 22:05:45,1547.7689,1.4209999999999994,27.9059,0.00013582568967458514,
146,2022-07-11 22:07:13,1547.7731,1.732999999999997,32.9035,0.00013582605824892247,
147,2022-07-11 22:08:42,1547.7764,1.7354999999999983,32.9421,0.00013582634784304462,
148,2022-07-11 22:10:11,1547.7722,1.7349999999999959,32.9344,0.00013582597926870734,
149,2022-07-11 22:11:40,1547.7804,1.7714999999999996,33.4957,0.00013582669886622303,
150,2022-07-11 22:13:08,1547.7843,1.716000000000001,32.6403,0.00013582704111382197,
151,2022-07-11 22:14:37,1547.7832,1.5734999999999992,30.3935,0.00013582694458244793,
152,2022-07-11 22:16:06,1547.7891,1.7749999999999986,33.5492,0.00013582746234163604,
153,2022-07-11 22:17:35,1547.7924,1.7805,33.6333,0.00013582775193575822,
154,2022-07-11 22:19:04,1547.7913,1.7650000000000006,33.396,0.00013582765540438418,
155,2022-07-11 22:20:32,1547.7943,1.7555000000000014,33.2502,0.00013582791867176796,
156,2022-07-11 22:22:01,1547.7973,1.774000000000001,33.5339,0.00013582818193915176,
157,2022-07-11 22:23:30,1547.798,1.7639999999999993,33.3807,0.00013582824336820797,
158,2022-07-11 22:24:59,1547.8006,1.7914999999999992,33.8012,0.00013582847153327394,
159,2022-07-11 22:26:28,1547.8043,1.7970000000000006,33.885,0.00013582879622971392,
160,2022-07-11 22:27:57,1547.8041,1.7955000000000005,33.8622,0.00013582877867855501,
161,2022-07-11 22:29:25,1547.807,0.8804999999999978,18.3512,0.00013582903317035935,
162,2022-07-11 22:30:54,1547.8112,1.8030000000000008,33.9763,0.0001358294017446967,
163,2022-07-11 22:32:23,1547.8088,1.5160000000000018,29.4658,0.00013582919113078965,
164,2022-07-11 22:33:52,1547.813,1.8210000000000015,34.2494,0.00013582955970512696,
165,2022-07-11 22:35:20,1547.8192,1.777000000000001,33.5798,0.00013583010379105345,
166,2022-07-11 22:36:49,1547.8154,1.8070000000000022,34.0371,0.00013582977031903397,
167,2022-07-11 22:38:18,1547.8221,1.8290000000000006,34.3704,0.0001358303582828578,
