,time,ctwl/nm,notch/dB,reflection/%,t-depth/dB,n_ac
1068,2022-07-12 21:00:34,1536.371,,29.27,1.5040,1.348255E-7
1069,2022-07-12 21:02:04,1536.3709,,32.16,1.6850,1.348254E-7
1070,2022-07-12 21:03:34,1536.3709,,32.16,1.6850,1.348254E-7
1071,2022-07-12 21:05:04,1536.3709,,32.08,1.6800,1.348254E-7
1072,2022-07-12 21:06:33,1536.3737,,31.06,1.6155,1.348257E-7
1073,2022-07-12 21:08:03,1536.3704,,32.13,1.6835,1.348254E-7
1074,2022-07-12 21:09:33,1536.3703,,29.77,1.5345,1.348254E-7
1075,2022-07-12 21:11:02,1536.371,,22.75,1.1210,1.348255E-7
1076,2022-07-12 21:12:32,1536.3698,,32.15,1.6845,1.348254E-7
1077,2022-07-12 21:14:02,1536.3696,,31.42,1.6380,1.348253E-7
1078,2022-07-12 21:15:32,1536.3697,,28.69,1.4685,1.348253E-7
1079,2022-07-12 21:17:01,1536.3697,,32.13,1.6835,1.348253E-7
1080,2022-07-12 21:18:31,1536.3697,,32.13,1.6830,1.348253E-7
1081,2022-07-12 21:20:01,1536.3668,,32.18,1.6865,1.348251E-7
1082,2022-07-12 21:21:30,1536.3665,,25.52,1.2795,1.348251E-7
1083,2022-07-12 21:23:00,1536.3692,,32.20,1.6875,1.348253E-7
1084,2022-07-12 21:24:30,1536.3658,,32.13,1.6835,1.348250E-7
1085,2022-07-12 21:26:00,1536.3658,,32.11,1.6820,1.348250E-7
1086,2022-07-12 21:27:30,1536.3654,,31.32,1.6315,1.348250E-7
1087,2022-07-12 21:28:59,1536.3651,,32.19,1.6870,1.348249E-7
1088,2022-07-12 21:30:29,1536.3653,,28.02,1.4280,1.348250E-7
1089,2022-07-12 21:31:59,1536.3643,,32.21,1.6885,1.348249E-7
1090,2022-07-12 21:33:28,1536.362,,32.24,1.6900,1.348247E-7
1091,2022-07-12 21:34:59,1536.3624,,32.19,1.6870,1.348247E-7
1092,2022-07-12 21:36:28,1536.3621,,32.20,1.6875,1.348247E-7
1093,2022-07-12 21:37:58,1536.3617,,32.19,1.6870,1.348246E-7
1094,2022-07-12 21:39:28,1536.3615,,32.19,1.6870,1.348246E-7
1095,2022-07-12 21:40:57,1536.3612,,30.02,1.5500,1.348246E-7
1096,2022-07-12 21:42:27,1536.3611,,31.11,1.6185,1.348246E-7
1097,2022-07-12 21:43:57,1536.3605,,32.17,1.6860,1.348245E-7
1098,2022-07-12 21:45:27,1536.3605,,26.76,1.3525,1.348245E-7
1099,2022-07-12 21:46:57,1536.3607,,32.17,1.6860,1.348246E-7
1100,2022-07-12 21:48:26,1536.3601,,17.67,0.8445,1.348245E-7
1101,2022-07-12 21:49:56,1536.3578,,30.76,1.5965,1.348243E-7
1102,2022-07-12 21:51:26,1536.3575,,32.17,1.6860,1.348243E-7
1103,2022-07-12 21:52:55,1536.36,,17.95,0.8590,1.348245E-7
1104,2022-07-12 21:54:25,1536.3577,,32.14,1.6840,1.348243E-7
1105,2022-07-12 21:55:55,1536.3568,,32.20,1.6875,1.348242E-7
1106,2022-07-12 21:57:25,1536.3567,,32.20,1.6880,1.348242E-7
1107,2022-07-12 21:58:55,1536.357,,32.20,1.6875,1.348242E-7
1108,2022-07-12 22:00:24,1536.3563,,32.19,1.6870,1.348242E-7
1109,2022-07-12 22:01:54,1536.3559,,32.18,1.6865,1.348241E-7
1110,2022-07-12 22:03:24,1536.356,,24.13,1.1995,1.348241E-7
1111,2022-07-12 22:05:01,1536.3559,,32.18,1.6865,1.348241E-7
1112,2022-07-12 22:06:30,1536.3555,,17.74,0.8480,1.348241E-7
1113,2022-07-12 22:08:00,1536.3554,,32.20,1.6880,1.348241E-7
1114,2022-07-12 22:09:30,1536.3556,,6.43,0.2885,1.348241E-7
1115,2022-07-12 22:10:59,1536.3525,,32.13,1.6830,1.348238E-7
1116,2022-07-12 22:12:29,1536.3449,,32.15,1.6845,1.348232E-7
1117,2022-07-12 22:13:59,1536.3544,,30.69,1.5920,1.348240E-7
1118,2022-07-12 22:15:29,1536.3519,,32.13,1.6830,1.348238E-7
1119,2022-07-12 22:16:58,1536.3449,,32.18,1.6865,1.348232E-7
1120,2022-07-12 22:18:28,1536.3441,,31.16,1.6215,1.348231E-7
1121,2022-07-12 22:19:58,1536.3441,,32.19,1.6870,1.348231E-7
1122,2022-07-12 22:21:27,1536.342,,22.66,1.1160,1.348229E-7
1123,2022-07-12 22:22:57,1536.3415,,32.19,1.6870,1.348229E-7
1124,2022-07-12 22:24:27,1536.3412,,7.42,0.3350,1.348228E-7
1125,2022-07-12 22:25:57,1536.341,,32.17,1.6860,1.348228E-7
1126,2022-07-12 22:27:27,1536.341,,31.64,1.6520,1.348228E-7
1127,2022-07-12 22:28:57,1536.3409,,32.19,1.6870,1.348228E-7
1128,2022-07-12 22:30:26,1536.3401,,20.68,1.0060,1.348227E-7
1129,2022-07-12 22:31:56,1536.3377,,32.17,1.6855,1.348225E-7
1130,2022-07-12 22:33:26,1536.338,,32.17,1.6860,1.348226E-7
1131,2022-07-12 22:35:02,1536.3375,,32.19,1.6870,1.348225E-7
1132,2022-07-12 22:36:32,1536.3402,,31.10,1.6180,1.348228E-7
1133,2022-07-12 22:38:01,1536.3375,,21.15,1.0320,1.348225E-7
1134,2022-07-12 22:39:31,1536.337,,32.24,1.6905,1.348225E-7
1135,2022-07-12 22:41:01,1536.3368,,32.20,1.6880,1.348225E-7
1136,2022-07-12 22:42:31,1536.3366,,25.66,1.2875,1.348224E-7
1137,2022-07-12 22:44:00,1536.3372,,32.20,1.6875,1.348225E-7
1138,2022-07-12 22:45:30,1536.334,,32.19,1.6870,1.348222E-7
1139,2022-07-12 22:47:00,1536.3336,,31.60,1.6495,1.348222E-7
1140,2022-07-12 22:48:30,1536.3342,,32.17,1.6860,1.348222E-7
1141,2022-07-12 22:49:59,1536.3336,,32.20,1.6875,1.348222E-7
1142,2022-07-12 22:51:29,1536.3334,,18.61,0.8945,1.348222E-7
1143,2022-07-12 22:52:59,1536.3331,,19.69,0.9525,1.348221E-7
1144,2022-07-12 22:54:29,1536.3331,,32.23,1.6895,1.348221E-7
1145,2022-07-12 22:55:59,1536.3332,,32.18,1.6865,1.348221E-7
1146,2022-07-12 22:57:29,1536.3326,,30.48,1.5790,1.348221E-7
1147,2022-07-12 22:58:58,1536.3323,,31.40,1.6365,1.348221E-7
1148,2022-07-12 23:00:28,1536.3325,,32.18,1.6865,1.348221E-7
1149,2022-07-12 23:01:58,1536.3323,,28.89,1.4805,1.348221E-7
1150,2022-07-12 23:03:28,1536.3296,,32.20,1.6880,1.348218E-7
1151,2022-07-12 23:05:04,1536.3244,,32.21,1.6885,1.348214E-7
1152,2022-07-12 23:06:34,1536.3249,,32.17,1.6860,1.348214E-7
1153,2022-07-12 23:08:03,1536.3239,,32.26,1.6915,1.348213E-7
1154,2022-07-12 23:09:33,1536.3239,,32.18,1.6865,1.348213E-7
1155,2022-07-12 23:11:03,1536.3248,,32.16,1.6850,1.348214E-7
1156,2022-07-12 23:12:32,1536.3237,,32.06,1.6785,1.348213E-7
1157,2022-07-12 23:14:02,1536.3238,,25.60,1.2845,1.348213E-7
1158,2022-07-12 23:15:32,1536.3089,,32.20,1.6875,1.348200E-7
1159,2022-07-12 23:17:02,1536.3091,,17.76,0.8490,1.348200E-7
1160,2022-07-12 23:18:32,1536.3235,,32.23,1.6895,1.348213E-7
1161,2022-07-12 23:20:01,1536.3088,,31.46,1.6405,1.348200E-7
1162,2022-07-12 23:21:34,1536.3087,,32.20,1.6880,1.348200E-7
1163,2022-07-12 23:23:04,1536.3086,,32.19,1.6870,1.348200E-7
1164,2022-07-12 23:24:34,1536.3084,,31.70,1.6555,1.348200E-7
1165,2022-07-12 23:26:04,1536.3086,,30.82,1.6005,1.348200E-7
1166,2022-07-12 23:27:34,1536.308,,31.71,1.6565,1.348199E-7
1167,2022-07-12 23:29:04,1536.3076,,27.06,1.3705,1.348199E-7
1168,2022-07-12 23:30:37,1536.3073,,32.00,1.6750,1.348199E-7
1169,2022-07-12 23:32:07,1536.3076,,32.20,1.6875,1.348199E-7
1170,2022-07-12 23:33:36,1536.3078,,32.19,1.6870,1.348199E-7
1171,2022-07-12 23:35:09,1536.3073,,30.16,1.5590,1.348199E-7
1172,2022-07-12 23:36:39,1536.3078,,32.20,1.6875,1.348199E-7
1173,2022-07-12 23:38:09,1536.3073,,30.83,1.6010,1.348199E-7
1174,2022-07-12 23:39:39,1536.3041,,32.16,1.6850,1.348196E-7
1175,2022-07-12 23:41:08,1536.3044,,25.68,1.2890,1.348196E-7
1176,2022-07-12 23:42:38,1536.3045,,19.46,0.9400,1.348196E-7
1177,2022-07-12 23:44:08,1536.3041,,29.47,1.5160,1.348196E-7
1178,2022-07-12 23:45:38,1536.3041,,32.20,1.6875,1.348196E-7
1179,2022-07-12 23:47:08,1536.3013,,32.20,1.6880,1.348193E-7
1180,2022-07-12 23:48:37,1536.3043,,32.20,1.6875,1.348196E-7
1181,2022-07-12 23:50:07,1536.3037,,30.22,1.5630,1.348196E-7
1182,2022-07-12 23:51:37,1536.3007,,32.13,1.6830,1.348193E-7
1183,2022-07-12 23:53:07,1536.2985,,32.19,1.6870,1.348191E-7
1184,2022-07-12 23:54:36,1536.3007,,18.29,0.8775,1.348193E-7
1185,2022-07-12 23:56:07,1536.3008,,32.20,1.6875,1.348193E-7
1186,2022-07-12 23:57:37,1536.3028,,30.71,1.5930,1.348195E-7
1187,2022-07-12 23:59:06,1536.3027,,32.18,1.6865,1.348195E-7
1188,2022-07-13 00:00:36,1536.3031,,32.18,1.6865,1.348195E-7
1189,2022-07-13 00:02:06,1536.2996,,32.20,1.6880,1.348192E-7
1190,2022-07-13 00:03:36,1536.2973,,29.89,1.5425,1.348190E-7
1191,2022-07-13 00:05:12,1536.2972,,18.55,0.8910,1.348190E-7
1192,2022-07-13 00:06:41,1536.2996,,32.20,1.6875,1.348192E-7
1193,2022-07-13 00:08:11,1536.2996,,31.16,1.6215,1.348192E-7
1194,2022-07-13 00:09:41,1536.3018,,32.19,1.6870,1.348194E-7
1195,2022-07-13 00:11:11,1536.2995,,32.18,1.6865,1.348192E-7
1196,2022-07-13 00:12:40,1536.2966,,32.23,1.6895,1.348189E-7
1197,2022-07-13 00:14:10,1536.296,,32.20,1.6875,1.348189E-7
1198,2022-07-13 00:15:40,1536.2986,,29.92,1.5440,1.348191E-7
1199,2022-07-13 00:17:10,1536.2962,,30.39,1.5730,1.348189E-7
1200,2022-07-13 00:18:40,1536.2964,,31.62,1.6510,1.348189E-7
1201,2022-07-13 00:20:09,1536.2958,,32.20,1.6880,1.348189E-7
1202,2022-07-13 00:21:39,1536.2983,,32.20,1.6880,1.348191E-7
1203,2022-07-13 00:23:09,1536.2961,,32.17,1.6855,1.348189E-7
1204,2022-07-13 00:24:39,1536.2956,,32.20,1.6880,1.348188E-7
1205,2022-07-13 00:26:09,1536.2953,,31.54,1.6455,1.348188E-7
1206,2022-07-13 00:27:39,1536.2955,,18.69,0.8985,1.348188E-7
1207,2022-07-13 00:29:09,1536.2952,,32.17,1.6855,1.348188E-7
1208,2022-07-13 00:30:38,1536.2955,,18.78,0.9035,1.348188E-7
1209,2022-07-13 00:32:08,1536.295,,32.18,1.6865,1.348188E-7
1210,2022-07-13 00:33:38,1536.2949,,32.06,1.6785,1.348188E-7
1211,2022-07-13 00:35:14,1536.2946,,17.84,0.8535,1.348188E-7
1212,2022-07-13 00:36:44,1536.2942,,32.20,1.6880,1.348187E-7
1213,2022-07-13 00:38:14,1536.2941,,32.13,1.6830,1.348187E-7
1214,2022-07-13 00:39:43,1536.2942,,32.19,1.6870,1.348187E-7
1215,2022-07-13 00:41:13,1536.2942,,32.21,1.6885,1.348187E-7
1216,2022-07-13 00:42:43,1536.2943,,32.19,1.6870,1.348187E-7
1217,2022-07-13 00:44:13,1536.2939,,18.90,0.9100,1.348187E-7
1218,2022-07-13 00:45:43,1536.2944,,32.15,1.6845,1.348187E-7
1219,2022-07-13 00:47:13,1536.2935,,32.19,1.6870,1.348187E-7
1220,2022-07-13 00:48:42,1536.2932,,32.20,1.6875,1.348186E-7
1221,2022-07-13 00:50:12,1536.2932,,32.18,1.6865,1.348186E-7
1222,2022-07-13 00:51:42,1536.2934,,32.20,1.6880,1.348186E-7
1223,2022-07-13 00:53:12,1536.2936,,32.16,1.6850,1.348187E-7
1224,2022-07-13 00:54:42,1536.2932,,32.17,1.6860,1.348186E-7
1225,2022-07-13 00:56:12,1536.2929,,32.02,1.6765,1.348186E-7
1226,2022-07-13 00:57:45,1536.293,,32.17,1.6855,1.348186E-7
1227,2022-07-13 00:59:15,1536.2927,,32.17,1.6860,1.348186E-7
1228,2022-07-13 01:00:45,1536.293,,32.17,1.6855,1.348186E-7
1229,2022-07-13 01:02:15,1536.2921,,22.44,1.1035,1.348185E-7
1230,2022-07-13 01:03:45,1536.2921,,18.50,0.8885,1.348185E-7
1231,2022-07-13 01:05:17,1536.2923,,32.14,1.6840,1.348186E-7
1232,2022-07-13 01:06:47,1536.2921,,32.18,1.6865,1.348185E-7
1233,2022-07-13 01:08:16,1536.2926,,32.20,1.6875,1.348186E-7
1234,2022-07-13 01:09:46,1536.2918,,32.15,1.6845,1.348185E-7
1235,2022-07-13 01:11:16,1536.2917,,32.16,1.6850,1.348185E-7
1236,2022-07-13 01:12:46,1536.2917,,32.16,1.6850,1.348185E-7
1237,2022-07-13 01:14:16,1536.2917,,22.46,1.1050,1.348185E-7
1238,2022-07-13 01:15:46,1536.2916,,23.03,1.1370,1.348185E-7
1239,2022-07-13 01:17:15,1536.2916,,29.88,1.5415,1.348185E-7
1240,2022-07-13 01:18:45,1536.2912,,20.48,0.9955,1.348185E-7
1241,2022-07-13 01:20:15,1536.2919,,32.20,1.6875,1.348185E-7
1242,2022-07-13 01:21:45,1536.2911,,32.12,1.6825,1.348184E-7
1243,2022-07-13 01:23:15,1536.2906,,32.20,1.6875,1.348184E-7
1244,2022-07-13 01:24:45,1536.2907,,32.19,1.6870,1.348184E-7
1245,2022-07-13 01:26:15,1536.2905,,32.24,1.6905,1.348184E-7
1246,2022-07-13 01:27:45,1536.2907,,29.11,1.4940,1.348184E-7
1247,2022-07-13 01:29:15,1536.2881,,32.19,1.6870,1.348182E-7
1248,2022-07-13 01:30:44,1536.2875,,32.17,1.6855,1.348181E-7
1249,2022-07-13 01:32:14,1536.2902,,25.68,1.2890,1.348184E-7
1250,2022-07-13 01:33:44,1536.2877,,32.09,1.6805,1.348181E-7
1251,2022-07-13 01:35:20,1536.2876,,32.18,1.6865,1.348181E-7
1252,2022-07-13 01:36:50,1536.2899,,32.20,1.6880,1.348183E-7
1253,2022-07-13 01:38:19,1536.2876,,32.21,1.6885,1.348181E-7
1254,2022-07-13 01:39:49,1536.2871,,32.17,1.6860,1.348181E-7
1255,2022-07-13 01:41:19,1536.287,,32.14,1.6840,1.348181E-7
1256,2022-07-13 01:42:49,1536.29,,32.02,1.6760,1.348183E-7
1257,2022-07-13 01:44:19,1536.2868,,32.14,1.6840,1.348181E-7
1258,2022-07-13 01:45:49,1536.2864,,26.53,1.3390,1.348180E-7
1259,2022-07-13 01:47:18,1536.2867,,24.98,1.2485,1.348181E-7
1260,2022-07-13 01:48:48,1536.2866,,20.35,0.9880,1.348181E-7
1261,2022-07-13 01:50:18,1536.2872,,26.88,1.3595,1.348181E-7
1262,2022-07-13 01:51:48,1536.2865,,32.17,1.6860,1.348180E-7
1263,2022-07-13 01:53:18,1536.2861,,30.06,1.5525,1.348180E-7
1264,2022-07-13 01:54:48,1536.2866,,24.88,1.2425,1.348181E-7
1265,2022-07-13 01:56:18,1536.2862,,32.20,1.6880,1.348180E-7
1266,2022-07-13 01:57:48,1536.2862,,31.46,1.6405,1.348180E-7
1267,2022-07-13 01:59:18,1536.2859,,24.43,1.2165,1.348180E-7
1268,2022-07-13 02:00:48,1536.2856,,30.38,1.5725,1.348180E-7
1269,2022-07-13 02:02:17,1536.2864,,30.51,1.5810,1.348180E-7
1270,2022-07-13 02:03:47,1536.2854,,32.18,1.6865,1.348179E-7
1271,2022-07-13 02:05:23,1536.2861,,32.21,1.6885,1.348180E-7
1272,2022-07-13 02:06:53,1536.2853,,32.15,1.6845,1.348179E-7
1273,2022-07-13 02:08:22,1536.2851,,32.20,1.6880,1.348179E-7
1274,2022-07-13 02:09:56,1536.2851,,14.76,0.6935,1.348179E-7
1275,2022-07-13 02:11:26,1536.2848,,32.20,1.6875,1.348179E-7
1276,2022-07-13 02:12:55,1536.2851,,0.38,0.0165,3.66376E-8
1277,2022-07-13 02:14:25,1536.2852,,29.10,1.4935,1.348179E-7
1278,2022-07-13 02:15:55,1536.2853,,30.52,1.5815,1.348179E-7
1279,2022-07-13 02:17:25,1536.2848,,32.18,1.6865,1.348179E-7
1280,2022-07-13 02:18:55,1536.2844,,32.20,1.6875,1.348179E-7
1281,2022-07-13 02:20:25,1536.2848,,32.21,1.6885,1.348179E-7
1282,2022-07-13 02:21:55,1536.2818,,32.20,1.6875,1.348176E-7
1283,2022-07-13 02:23:25,1536.2844,,32.19,1.6870,1.348179E-7
1284,2022-07-13 02:24:55,1536.2842,,32.18,1.6865,1.348178E-7
1285,2022-07-13 02:26:25,1536.282,,30.79,1.5980,1.348176E-7
1286,2022-07-13 02:27:55,1536.2847,,28.16,1.4365,1.348179E-7
1287,2022-07-13 02:29:25,1536.2819,,29.82,1.5380,1.348176E-7
1288,2022-07-13 02:30:54,1536.2813,,32.17,1.6855,1.348176E-7
1289,2022-07-13 02:32:24,1536.2839,,32.17,1.6860,1.348178E-7
1290,2022-07-13 02:33:55,1536.2818,,32.20,1.6880,1.348176E-7
1291,2022-07-13 02:35:30,1536.2814,,32.14,1.6840,1.348176E-7
1292,2022-07-13 02:36:59,1536.2813,,32.15,1.6845,1.348176E-7
1293,2022-07-13 02:38:29,1536.2816,,32.17,1.6860,1.348176E-7
1294,2022-07-13 02:39:59,1536.2811,,32.15,1.6845,1.348176E-7
1295,2022-07-13 02:41:29,1536.2809,,32.21,1.6885,1.348176E-7
1296,2022-07-13 02:42:59,1536.2813,,31.54,1.6455,1.348176E-7
1297,2022-07-13 02:44:29,1536.2806,,29.64,1.5265,1.348175E-7
1298,2022-07-13 02:45:59,1536.2807,,32.20,1.6875,1.348175E-7
1299,2022-07-13 02:47:29,1536.2807,,32.18,1.6865,1.348175E-7
1300,2022-07-13 02:48:59,1536.2806,,18.09,0.8665,1.348175E-7
1301,2022-07-13 02:50:28,1536.2812,,30.61,1.5870,1.348176E-7
1302,2022-07-13 02:51:58,1536.2808,,28.26,1.4425,1.348175E-7
1303,2022-07-13 02:53:28,1536.2799,,19.24,0.9280,1.348175E-7
1304,2022-07-13 02:54:58,1536.2802,,32.14,1.6840,1.348175E-7
1305,2022-07-13 02:56:29,1536.28,,20.98,1.0225,1.348175E-7
1306,2022-07-13 02:57:59,1536.2804,,31.43,1.6385,1.348175E-7
1307,2022-07-13 02:59:29,1536.2797,,32.19,1.6870,1.348174E-7
1308,2022-07-13 03:00:58,1536.2772,,32.20,1.6880,1.348172E-7
1309,2022-07-13 03:02:28,1536.2799,,29.36,1.5095,1.348175E-7
1310,2022-07-13 03:03:58,1536.2797,,32.17,1.6860,1.348174E-7
1311,2022-07-13 03:05:33,1536.2798,,32.20,1.6875,1.348175E-7
1312,2022-07-13 03:07:03,1536.277,,29.68,1.5295,1.348172E-7
1313,2022-07-13 03:08:33,1536.2769,,32.13,1.6835,1.348172E-7
1314,2022-07-13 03:10:03,1536.2769,,32.15,1.6845,1.348172E-7
1315,2022-07-13 03:11:33,1536.2765,,32.19,1.6870,1.348172E-7
1316,2022-07-13 03:13:03,1536.2769,,17.23,0.8215,1.348172E-7
1317,2022-07-13 03:14:33,1536.2764,,32.20,1.6875,1.348172E-7
1318,2022-07-13 03:16:03,1536.276,,29.80,1.5365,1.348171E-7
1319,2022-07-13 03:17:33,1536.2766,,28.48,1.4560,1.348172E-7
1320,2022-07-13 03:19:03,1536.2764,,32.17,1.6855,1.348172E-7
1321,2022-07-13 03:20:32,1536.2793,,32.20,1.6880,1.348174E-7
1322,2022-07-13 03:22:02,1536.2757,,24.73,1.2340,1.348171E-7
1323,2022-07-13 03:23:32,1536.2755,,31.99,1.6740,1.348171E-7
1324,2022-07-13 03:25:02,1536.2762,,32.23,1.6895,1.348171E-7
1325,2022-07-13 03:26:33,1536.2757,,32.17,1.6860,1.348171E-7
1326,2022-07-13 03:28:03,1536.2761,,32.17,1.6860,1.348171E-7
1327,2022-07-13 03:29:33,1536.2755,,32.21,1.6885,1.348171E-7
1328,2022-07-13 03:31:02,1536.2733,,32.17,1.6860,1.348169E-7
1329,2022-07-13 03:32:32,1536.2761,,32.20,1.6875,1.348171E-7
1330,2022-07-13 03:34:02,1536.2754,,21.15,1.0320,1.348171E-7
1331,2022-07-13 03:35:37,1536.2757,,29.73,1.5320,1.348171E-7
1332,2022-07-13 03:37:07,1536.2751,,32.21,1.6885,1.348170E-7
1333,2022-07-13 03:38:37,1536.2727,,32.18,1.6865,1.348168E-7
1334,2022-07-13 03:40:07,1536.2754,,32.24,1.6900,1.348171E-7
1335,2022-07-13 03:41:37,1536.2773,,32.12,1.6825,1.348172E-7
1336,2022-07-13 03:43:07,1536.2732,,32.20,1.6875,1.348169E-7
1337,2022-07-13 03:44:37,1536.2726,,24.81,1.2385,1.348168E-7
1338,2022-07-13 03:46:07,1536.272,,24.55,1.2235,1.348168E-7
1339,2022-07-13 03:47:37,1536.2721,,32.22,1.6890,1.348168E-7
1340,2022-07-13 03:49:07,1536.2726,,32.13,1.6835,1.348168E-7
1341,2022-07-13 03:50:37,1536.2726,,18.49,0.8880,1.348168E-7
1342,2022-07-13 03:52:06,1536.272,,28.90,1.4810,1.348168E-7
1343,2022-07-13 03:53:36,1536.2718,,32.01,1.6755,1.348168E-7
1344,2022-07-13 03:55:06,1536.2725,,32.17,1.6860,1.348168E-7
1345,2022-07-13 03:56:37,1536.2722,,32.18,1.6865,1.348168E-7
1346,2022-07-13 03:58:07,1536.2719,,32.23,1.6895,1.348168E-7
1347,2022-07-13 03:59:37,1536.2694,,32.17,1.6860,1.348165E-7
1348,2022-07-13 04:01:07,1536.2716,,32.21,1.6885,1.348167E-7
1349,2022-07-13 04:02:37,1536.2724,,32.20,1.6875,1.348168E-7
1350,2022-07-13 04:04:06,1536.272,,32.23,1.6895,1.348168E-7
1351,2022-07-13 04:05:42,1536.2722,,21.10,1.0295,1.348168E-7
1352,2022-07-13 04:07:12,1536.2693,,27.45,1.3935,1.348165E-7
1353,2022-07-13 04:08:42,1536.2712,,18.91,0.9105,1.348167E-7
1354,2022-07-13 04:10:11,1536.269,,32.20,1.6875,1.348165E-7
1355,2022-07-13 04:11:41,1536.2691,,32.22,1.6890,1.348165E-7
1356,2022-07-13 04:13:11,1536.2691,,32.19,1.6870,1.348165E-7
1357,2022-07-13 04:14:41,1536.2689,,28.53,1.4585,1.348165E-7
1358,2022-07-13 04:16:11,1536.2686,,32.23,1.6895,1.348165E-7
1359,2022-07-13 04:17:41,1536.2688,,29.13,1.4955,1.348165E-7
1360,2022-07-13 04:19:11,1536.2686,,28.11,1.4335,1.348165E-7
1361,2022-07-13 04:20:41,1536.2686,,32.23,1.6895,1.348165E-7
1362,2022-07-13 04:22:11,1536.2679,,27.34,1.3870,1.348164E-7
1363,2022-07-13 04:23:41,1536.2678,,32.20,1.6880,1.348164E-7
1364,2022-07-13 04:25:11,1536.2688,,32.18,1.6865,1.348165E-7
1365,2022-07-13 04:26:42,1536.2683,,27.46,1.3940,1.348164E-7
1366,2022-07-13 04:28:12,1536.2684,,32.20,1.6880,1.348165E-7
1367,2022-07-13 04:29:42,1536.2682,,32.23,1.6895,1.348164E-7
1368,2022-07-13 04:31:12,1536.2679,,32.27,1.6925,1.348164E-7
1369,2022-07-13 04:32:41,1536.2684,,32.22,1.6890,1.348165E-7
1370,2022-07-13 04:34:11,1536.268,,32.22,1.6890,1.348164E-7
1371,2022-07-13 04:35:46,1536.2683,,32.20,1.6880,1.348164E-7
1372,2022-07-13 04:37:16,1536.268,,32.20,1.6875,1.348164E-7
1373,2022-07-13 04:38:46,1536.2676,,30.93,1.6070,1.348164E-7
1374,2022-07-13 04:40:16,1536.2677,,32.19,1.6870,1.348164E-7
1375,2022-07-13 04:41:46,1536.2675,,32.22,1.6890,1.348164E-7
1376,2022-07-13 04:43:16,1536.2677,,32.20,1.6875,1.348164E-7
1377,2022-07-13 04:44:46,1536.2672,,23.25,1.1490,1.348163E-7
1378,2022-07-13 04:46:16,1536.2669,,32.24,1.6900,1.348163E-7
1379,2022-07-13 04:47:46,1536.2675,,32.23,1.6895,1.348164E-7
1380,2022-07-13 04:49:16,1536.2677,,32.20,1.6875,1.348164E-7
1381,2022-07-13 04:50:46,1536.2672,,32.24,1.6900,1.348163E-7
1382,2022-07-13 04:52:16,1536.2672,,25.90,1.3020,1.348163E-7
1383,2022-07-13 04:53:46,1536.2668,,32.24,1.6900,1.348163E-7
1384,2022-07-13 04:55:16,1536.2673,,17.91,0.8570,1.348164E-7
1385,2022-07-13 04:56:46,1536.2665,,32.15,1.6845,1.348163E-7
1386,2022-07-13 04:58:16,1536.2667,,32.22,1.6890,1.348163E-7
1387,2022-07-13 04:59:46,1536.2669,,21.06,1.0270,1.348163E-7
1388,2022-07-13 05:01:16,1536.2671,,28.93,1.4830,1.348163E-7
1389,2022-07-13 05:02:46,1536.2674,,32.24,1.6905,1.348164E-7
1390,2022-07-13 05:04:16,1536.267,,22.74,1.1205,1.348163E-7
1391,2022-07-13 05:05:51,1536.2669,,32.10,1.6810,1.348163E-7
1392,2022-07-13 05:07:21,1536.2664,,29.77,1.5345,1.348163E-7
1393,2022-07-13 05:08:51,1536.2638,,32.24,1.6905,1.348161E-7
1394,2022-07-13 05:10:21,1536.2662,,32.23,1.6895,1.348163E-7
1395,2022-07-13 05:11:51,1536.2664,,18.33,0.8795,1.348163E-7
1396,2022-07-13 05:13:21,1536.267,,30.65,1.5895,1.348163E-7
1397,2022-07-13 05:14:51,1536.264,,32.21,1.6885,1.348161E-7
1398,2022-07-13 05:16:21,1536.2635,,32.16,1.6850,1.348160E-7
1399,2022-07-13 05:17:55,1536.266,,30.06,1.5530,1.348162E-7
1400,2022-07-13 05:19:25,1536.2631,,32.23,1.6895,1.348160E-7
1401,2022-07-13 05:20:55,1536.2639,,32.24,1.6900,1.348161E-7
1402,2022-07-13 05:22:25,1536.2637,,32.24,1.6900,1.348160E-7
1403,2022-07-13 05:23:54,1536.2633,,32.24,1.6905,1.348160E-7
1404,2022-07-13 05:25:25,1536.2636,,27.33,1.3865,1.348160E-7
1405,2022-07-13 05:26:55,1536.2631,,27.41,1.3915,1.348160E-7
1406,2022-07-13 05:28:25,1536.2637,,32.26,1.6915,1.348160E-7
1407,2022-07-13 05:29:55,1536.263,,32.19,1.6870,1.348160E-7
1408,2022-07-13 05:31:25,1536.2628,,32.23,1.6895,1.348160E-7
1409,2022-07-13 05:32:55,1536.2627,,32.20,1.6880,1.348160E-7
1410,2022-07-13 05:34:25,1536.2629,,32.23,1.6895,1.348160E-7
1411,2022-07-13 05:36:00,1536.263,,32.24,1.6900,1.348160E-7
1412,2022-07-13 05:37:30,1536.263,,32.24,1.6900,1.348160E-7
1413,2022-07-13 05:39:00,1536.2634,,28.08,1.4315,1.348160E-7
1414,2022-07-13 05:40:30,1536.2628,,32.19,1.6870,1.348160E-7
1415,2022-07-13 05:42:00,1536.2628,,32.20,1.6875,1.348160E-7
1416,2022-07-13 05:43:30,1536.2629,,32.24,1.6905,1.348160E-7
1417,2022-07-13 05:45:00,1536.2631,,32.24,1.6900,1.348160E-7
