,time,ctwl/nm
318,2022-07-13 13:26:51,1540.1126
319,2022-07-13 13:27:01,1540.1133
320,2022-07-13 13:27:11,1540.1141
321,2022-07-13 13:27:21,1540.1133
322,2022-07-13 13:27:31,1540.1133
323,2022-07-13 13:27:41,1540.1133
324,2022-07-13 13:27:51,1540.1126
325,2022-07-13 13:28:01,1540.1141
326,2022-07-13 13:28:11,1540.1141
327,2022-07-13 13:28:21,1540.1133
328,2022-07-13 13:28:31,1540.1141
329,2022-07-13 13:28:41,1540.1133
330,2022-07-13 13:28:51,1540.1149
331,2022-07-13 13:29:01,1540.1141
332,2022-07-13 13:29:11,1540.1141
333,2022-07-13 13:29:21,1540.1141
334,2022-07-13 13:29:31,1540.1133
335,2022-07-13 13:29:41,1540.1141
336,2022-07-13 13:29:51,1540.1141
337,2022-07-13 13:30:01,1540.1141
338,2022-07-13 13:30:11,1540.1149
339,2022-07-13 13:30:21,1540.1141
340,2022-07-13 13:30:31,1540.1149
341,2022-07-13 13:30:41,1540.1141
342,2022-07-13 13:30:51,1540.1133
343,2022-07-13 13:31:01,1540.1149
344,2022-07-13 13:31:11,1540.1141
345,2022-07-13 13:31:21,1540.1141
346,2022-07-13 13:31:31,1540.1141
347,2022-07-13 13:31:41,1540.1141
348,2022-07-13 13:31:51,1540.1133
349,2022-07-13 13:32:01,1540.1141
350,2022-07-13 13:32:11,1540.1126
351,2022-07-13 13:32:21,1540.1133
352,2022-07-13 13:32:31,1540.1141
353,2022-07-13 13:32:41,1540.1133
354,2022-07-13 13:32:51,1540.1126
355,2022-07-13 13:33:01,1540.1133
356,2022-07-13 13:33:11,1540.1133
357,2022-07-13 13:33:21,1540.1133
358,2022-07-13 13:33:31,1540.1141
359,2022-07-13 13:33:41,1540.1126
360,2022-07-13 13:33:51,1540.1133
361,2022-07-13 13:34:01,1540.1133
362,2022-07-13 13:34:11,1540.1133
363,2022-07-13 13:34:21,1540.1141
364,2022-07-13 13:34:31,1540.1133
365,2022-07-13 13:34:41,1540.1141
366,2022-07-13 13:34:51,1540.1133
367,2022-07-13 13:35:01,1540.1141
368,2022-07-13 13:35:11,1540.1141
369,2022-07-13 13:35:21,1540.1133
370,2022-07-13 13:35:31,1540.1126
371,2022-07-13 13:35:41,1540.1141
372,2022-07-13 13:35:51,1540.1141
373,2022-07-13 13:36:01,1540.1133
374,2022-07-13 13:36:11,1540.1141
375,2022-07-13 13:36:21,1540.1141
376,2022-07-13 13:36:31,1540.1141
377,2022-07-13 13:36:41,1540.1141
378,2022-07-13 13:36:51,1540.1133
379,2022-07-13 13:37:01,1540.1133
380,2022-07-13 13:37:11,1540.1133
381,2022-07-13 13:37:21,1540.1141
382,2022-07-13 13:37:31,1540.1133
383,2022-07-13 13:37:41,1540.1133
384,2022-07-13 13:37:51,1540.1133
385,2022-07-13 13:38:01,1540.1141
386,2022-07-13 13:38:11,1540.1133
387,2022-07-13 13:38:21,1540.1133
388,2022-07-13 13:38:31,1540.1141
389,2022-07-13 13:38:41,1540.1133
390,2022-07-13 13:38:51,1540.1149
391,2022-07-13 13:39:01,1540.1133
392,2022-07-13 13:39:11,1540.1141
393,2022-07-13 13:39:21,1540.1126
394,2022-07-13 13:39:31,1540.1141
395,2022-07-13 13:39:41,1540.1133
396,2022-07-13 13:39:51,1540.1133
397,2022-07-13 13:40:01,1540.1149
398,2022-07-13 13:40:11,1540.1133
399,2022-07-13 13:40:21,1540.1141
400,2022-07-13 13:40:31,1540.1133
401,2022-07-13 13:40:41,1540.1133
402,2022-07-13 13:40:51,1540.1141
403,2022-07-13 13:41:01,1540.1141
404,2022-07-13 13:41:11,1540.1149
405,2022-07-13 13:41:21,1540.1133
406,2022-07-13 13:41:31,1540.1133
407,2022-07-13 13:41:41,1540.1133
408,2022-07-13 13:41:51,1540.1133
409,2022-07-13 13:42:01,1540.1141
410,2022-07-13 13:42:11,1540.1133
411,2022-07-13 13:42:21,1540.1133
412,2022-07-13 13:42:31,1540.1141
413,2022-07-13 13:42:41,1540.1133
414,2022-07-13 13:42:51,1540.1149
415,2022-07-13 13:43:01,1540.1133
416,2022-07-13 13:43:11,1540.1133
417,2022-07-13 13:43:21,1540.1133
418,2022-07-13 13:43:31,1540.1133
419,2022-07-13 13:43:41,1540.1141
420,2022-07-13 13:43:51,1540.1149
421,2022-07-13 13:44:01,1540.1133
422,2022-07-13 13:44:11,1540.1141
423,2022-07-13 13:44:21,1540.1149
424,2022-07-13 13:44:31,1540.1133
425,2022-07-13 13:44:41,1540.1149
426,2022-07-13 13:44:51,1540.1141
427,2022-07-13 13:45:01,1540.1149
428,2022-07-13 13:45:11,1540.1133
429,2022-07-13 13:45:21,1540.1141
430,2022-07-13 13:45:31,1540.1141
431,2022-07-13 13:45:41,1540.1133
432,2022-07-13 13:45:51,1540.1149
433,2022-07-13 13:46:01,1540.1141
434,2022-07-13 13:46:11,1540.1149
435,2022-07-13 13:46:21,1540.1141
436,2022-07-13 13:46:31,1540.1149
437,2022-07-13 13:46:41,1540.1149
438,2022-07-13 13:46:51,1540.1141
439,2022-07-13 13:47:01,1540.1133
440,2022-07-13 13:47:11,1540.1141
441,2022-07-13 13:47:21,1540.1126
442,2022-07-13 13:47:31,1540.1133
443,2022-07-13 13:47:41,1540.1126
444,2022-07-13 13:47:51,1540.1133
445,2022-07-13 13:48:01,1540.1133
446,2022-07-13 13:48:11,1540.1126
447,2022-07-13 13:48:21,1540.1133
448,2022-07-13 13:48:31,1540.1118
449,2022-07-13 13:48:41,1540.1133
450,2022-07-13 13:48:51,1540.1133
451,2022-07-13 13:49:01,1540.1133
452,2022-07-13 13:49:11,1540.1126
453,2022-07-13 13:49:21,1540.1133
454,2022-07-13 13:49:31,1540.1126
455,2022-07-13 13:49:41,1540.1126
456,2022-07-13 13:49:51,1540.1133
457,2022-07-13 13:50:01,1540.1133
458,2022-07-13 13:50:11,1540.1126
459,2022-07-13 13:50:21,1540.1126
460,2022-07-13 13:50:31,1540.1133
461,2022-07-13 13:50:41,1540.1118
462,2022-07-13 13:50:51,1540.1126
463,2022-07-13 13:51:01,1540.1133
464,2022-07-13 13:51:11,1540.1133
465,2022-07-13 13:51:21,1540.1141
466,2022-07-13 13:51:31,1540.1133
467,2022-07-13 13:51:41,1540.1133
468,2022-07-13 13:51:51,1540.1133
469,2022-07-13 13:52:01,1540.1141
470,2022-07-13 13:52:11,1540.1133
471,2022-07-13 13:52:21,1540.1141
472,2022-07-13 13:52:31,1540.1133
473,2022-07-13 13:52:41,1540.1141
474,2022-07-13 13:52:51,1540.1141
475,2022-07-13 13:53:01,1540.1126
476,2022-07-13 13:53:11,1540.1141
