,Unnamed: 0,time,ctwl/nm,transmissionDepth/dB,reflection/%,n_ac,n_dc
580,580,2022-07-12 08:51:17,1537.484,1.663999999999998,31.8289,0.0001349231301027,-1.136402069886008e-05
581,581,2022-07-12 08:52:46,1537.4802,1.7260000000000026,32.7952,0.0001349227966306,-4.4982693109928976e-06
582,582,2022-07-12 08:54:15,1537.4693,1.654,31.6718,0.0001349218400925,-1.2903021868460134e-05
583,583,2022-07-12 08:55:44,1537.4593,1.706000000000003,32.485,0.0001349209625345,-1.1837711736488533e-05
584,584,2022-07-12 08:57:13,1537.4554,1.692499999999999,32.2748,0.0001349206202869,-4.616719288165065e-06
585,585,2022-07-12 08:58:43,1537.4485,1.672500000000003,31.9622,0.000134920014772,-8.168078475577064e-06
586,586,2022-07-12 09:00:12,1537.4343,1.7155000000000022,32.6326,0.0001349187686397,-1.6809824003623273e-05
587,587,2022-07-12 09:01:42,1537.4295,1.1705000000000003,23.6252,0.0001349183474119,-5.682211769629882e-06
588,588,2022-07-12 09:03:11,1537.4269,1.6945000000000014,32.306,0.0001349181192468,-3.077869913719885e-06
589,589,2022-07-12 09:04:40,1537.4202,1.650000000000002,31.6088,0.000134917531283,-7.93146857302629e-06
590,590,2022-07-12 09:06:09,1537.4156,1.679000000000002,32.064,0.0001349171276063,-5.445502179090387e-06
591,591,2022-07-12 09:07:38,1537.414,1.686,32.1734,0.000134916987197,-1.8940896857298478e-06
592,592,2022-07-12 09:09:07,1537.4185,1.6290000000000011,31.2773,0.0001349173820981,5.327111648528518e-06
593,593,2022-07-12 09:10:37,1537.4129,1.7074999999999996,32.5084,0.0001349168906657,-6.629318642977769e-06
594,594,2022-07-12 09:12:06,1537.4097,1.7349999999999994,32.9344,0.0001349166098471,-3.788189966664928e-06
595,595,2022-07-12 09:13:35,1537.4017,1.7019999999999982,32.4228,0.0001349159078008,-9.470524196811752e-06
596,596,2022-07-12 09:15:04,1537.3968,1.6610000000000014,31.7818,0.0001349154777974,-5.800714558421416e-06
597,597,2022-07-12 09:16:34,1537.3996,1.7124999999999986,32.586,0.0001349157235136,3.314687996511941e-06
598,598,2022-07-12 09:18:03,1537.3911,1.689499999999999,32.228,0.0001349149775893,-1.0062501337389745e-05
599,599,2022-07-12 09:19:32,1537.3838,1.7290000000000028,32.8417,0.000134914336972,-8.641953947983257e-06
600,600,2022-07-12 09:21:02,1537.3802,1.6864999999999988,32.1812,0.0001349140210512,-4.261795488201678e-06
601,601,2022-07-12 09:22:31,1537.3704,1.7025000000000006,32.4306,0.0001349131610444,-1.1601628338931736e-05
602,602,2022-07-12 09:24:00,1537.3607,1.6739999999999997,31.9857,0.0001349123098132,-1.1483316830019463e-05
603,603,2022-07-12 09:25:29,1537.3521,1.7099999999999973,32.5472,0.0001349115551134,-1.0181141977687094e-05
604,604,2022-07-12 09:26:58,1537.3489,1.3595000000000006,26.8777,0.0001349112742948,-3.7883397842827588e-06
605,605,2022-07-12 09:28:27,1537.3417,1.7199999999999989,32.7023,0.0001349106424531,-8.523804434642726e-06
606,606,2022-07-12 09:29:57,1537.3285,1.7050000000000018,32.4695,0.0001349094840766,-1.5627108974928234e-05
607,607,2022-07-12 09:31:26,1537.3287,1.7185000000000024,32.6791,0.0001349095016278,2.367743475475534e-07
608,608,2022-07-12 09:32:55,1537.3255,1.7175000000000011,32.6636,0.0001349092208092,-3.788397447510847e-06
609,609,2022-07-12 09:34:25,1537.318,1.6780000000000008,32.0484,0.0001349085626408,-8.879099834831914e-06
610,610,2022-07-12 09:35:54,1537.3169,1.692499999999999,32.2748,0.0001349084661094,-1.302268907543576e-06
611,611,2022-07-12 09:37:23,1537.3148,1.7079999999999984,32.5161,0.0001349082818222,-2.4861531287334507e-06
612,612,2022-07-12 09:38:52,1537.3177,1.7119999999999995,32.5783,0.000134908536314,3.4332526060921394e-06
613,613,2022-07-12 09:40:21,1537.3206,1.2165,24.4299,0.0001349087908058,3.4332461296079515e-06
614,614,2022-07-12 09:41:51,1537.3132,1.0365000000000002,21.232,0.0001349081414129,-8.760739190901252e-06
615,615,2022-07-12 09:43:20,1537.3046,1.7245000000000026,32.772,0.0001349073867131,-1.0181456557281638e-05
616,616,2022-07-12 09:44:49,1537.3005,1.709500000000002,32.5394,0.0001349070269144,-4.853963164509583e-06
617,617,2022-07-12 09:46:19,1537.2954,1.6714999999999982,31.9466,0.0001349065793598,-6.037876650221517e-06
618,618,2022-07-12 09:47:48,1537.2897,1.7050000000000018,32.4695,0.0001349060791518,-6.748240100664717e-06
619,619,2022-07-12 09:49:17,1537.2845,1.6865000000000023,32.1812,0.0001349056228216,-6.156310038972787e-06
620,620,2022-07-12 09:50:46,1537.2798,1.6930000000000014,32.2826,0.0001349052103694,-5.564374162674792e-06
621,621,2022-07-12 09:52:16,1537.2733,1.6779999999999973,32.0484,0.0001349046399567,-7.695443614305385e-06
622,622,2022-07-12 09:53:45,1537.266,1.6914999999999978,32.2593,0.0001349039993394,-8.642616177015234e-06
623,623,2022-07-12 09:55:14,1537.2526,1.427500000000002,28.0137,0.0001349028234118,-1.5864666613727247e-05
624,624,2022-07-12 09:56:43,1537.2521,1.6965000000000003,32.3372,0.0001349027795339,-5.919653648125713e-07
625,625,2022-07-12 09:58:13,1537.2471,1.6780000000000008,32.0484,0.0001349023407549,-5.919672900852968e-06
626,626,2022-07-12 09:59:42,1537.2343,1.0335,21.1775,0.0001349012174808,-1.5154488811462055e-05
627,627,2022-07-12 10:01:11,1537.2312,1.684000000000001,32.1422,0.0001349009454378,-3.6702351606180144e-06
628,628,2022-07-12 10:02:41,1537.2282,1.6824999999999974,32.1187,0.0001349006821704,-3.551847409428794e-06
629,629,2022-07-12 10:04:10,1537.2223,1.6754999999999995,32.0092,0.0001349001644112,-6.985326715726985e-06
630,630,2022-07-12 10:05:39,1537.2202,1.6749999999999972,32.0014,0.0001348999801241,-2.48630612573803e-06
631,631,2022-07-12 10:07:12,1537.2152,1.7049999999999983,32.4695,0.0001348995413451,-5.9197957447888954e-06
632,632,2022-07-12 10:08:41,1537.212,1.6735000000000009,31.9779,0.0001348992605265,-3.7886771637180405e-06
633,633,2022-07-12 10:10:10,1537.2227,1.684000000000001,32.1422,0.0001349001995135,1.2668301086158475e-05
634,634,2022-07-12 10:11:47,1537.2131,1.731999999999999,32.888,0.0001348993570579,-1.1366023357572342e-05
635,635,2022-07-12 10:13:16,1537.2121,1.6539999999999964,31.6718,0.0001348992693021,-1.1839615365745317e-06
636,636,2022-07-12 10:14:45,1537.2146,1.7070000000000007,32.5006,0.0001348994886916,2.9598990278255986e-06
637,637,2022-07-12 10:16:14,1537.2128,1.6615000000000002,31.7897,0.0001348993307312,-2.1311297954358023e-06
638,638,2022-07-12 10:17:44,1537.221,1.6985000000000028,32.3683,0.0001349000503287,9.708428391219057e-06
639,639,2022-07-12 10:19:13,1537.205,1.7064999999999984,32.4928,0.000134898646236,-1.8943472080912462e-05
640,640,2022-07-12 10:20:42,1537.205,1.6645000000000003,31.8368,0.000134898646236,0.0
641,641,2022-07-12 10:22:11,1537.204,1.7399999999999984,33.0115,0.0001348985584802,-1.1839677752315e-06
642,642,2022-07-12 10:23:41,1537.1943,0.8985000000000021,18.6889,0.000134897707249,-1.1484559889212887e-05
643,643,2022-07-12 10:25:10,1537.1897,1.732999999999997,32.9035,0.0001348973035723,-5.446302431236285e-06
644,644,2022-07-12 10:26:39,1537.1883,1.6834999999999989,32.1344,0.0001348971807142,-1.6575718145748438e-06
645,645,2022-07-12 10:28:08,1537.1802,1.721499999999999,32.7256,0.0001348964698923,-9.590287462734578e-06
646,646,2022-07-12 10:29:38,1537.1711,0.8290000000000006,17.3772,0.0001348956713145,-1.0774337352543772e-05
647,647,2022-07-12 10:31:07,1537.1727,1.6424999999999983,31.4906,0.0001348958117238,1.8943870133113007e-06
648,648,2022-07-12 10:32:36,1537.1604,0.8219999999999992,17.2439,0.0001348947323275,-1.4563216695000815e-05
649,649,2022-07-12 10:34:05,1537.1558,1.6814999999999998,32.1031,0.0001348943286509,-5.446422542183138e-06
650,650,2022-07-12 10:35:35,1537.1535,1.7099999999999973,32.5472,0.0001348941268126,-2.723215345891408e-06
651,651,2022-07-12 10:37:04,1537.1444,1.6865000000000023,32.1812,0.0001348933282348,-1.0774524501394144e-05
652,652,2022-07-12 10:38:33,1537.1426,1.5884999999999998,30.6335,0.0001348931702744,-2.1312271223276856e-06
653,653,2022-07-12 10:40:02,1537.1284,1.694499999999998,32.306,0.0001348919241421,-1.68131692835289e-05
654,654,2022-07-12 10:41:32,1537.1267,1.6850000000000025,32.1578,0.0001348917749573,-2.012846436179257e-06
655,655,2022-07-12 10:43:01,1537.1255,1.685500000000001,32.1656,0.0001348916696503,-1.420833887581457e-06
656,656,2022-07-12 10:44:31,1537.1167,1.6950000000000005,32.3138,0.0001348908973993,-1.0419508161038035e-05
657,657,2022-07-12 10:46:00,1537.1199,1.6915000000000011,32.2593,0.0001348911782179,3.7889041705721953e-06
658,658,2022-07-12 10:47:29,1537.119,1.1075000000000017,22.5092,0.0001348910992376,-1.0656299219531137e-06
659,659,2022-07-12 10:48:58,1537.1132,1.685500000000001,32.1656,0.000134890590254,-6.867418743026309e-06
660,660,2022-07-12 10:50:28,1537.12,1.6969999999999992,32.345,0.0001348911869934,8.051420838835037e-06
661,661,2022-07-12 10:51:57,1537.1222,1.5204999999999984,29.5388,0.0001348913800562,2.604867719844508e-06
662,662,2022-07-12 10:53:26,1537.1095,1.7134999999999998,32.6015,0.0001348902655576,-1.5037315168497356e-05
663,663,2022-07-12 10:54:56,1537.1071,1.6690000000000005,31.9074,0.0001348900549437,-2.84170179172616e-06
664,664,2022-07-12 10:56:25,1537.1054,1.1885000000000012,23.9411,0.0001348899057588,-2.012874328625078e-06
665,665,2022-07-12 10:57:54,1537.0986,1.7174999999999976,32.6636,0.0001348893090194,-8.051532933404604e-06
666,666,2022-07-12 10:59:24,1537.0942,1.2079999999999984,24.2818,0.0001348889228939,-5.209830340950429e-06
667,667,2022-07-12 11:00:53,1537.0901,1.7094999999999985,32.5394,0.0001348885630952,-4.8546275850686856e-06
668,668,2022-07-12 11:02:22,1537.0867,1.6804999999999986,32.0875,0.0001348882647255,-4.025797633723683e-06
669,669,2022-07-12 11:03:52,1537.0854,1.6845,32.15,0.0001348881506429,-1.539276867917505e-06
670,670,2022-07-12 11:05:21,1537.0708,1.0775000000000006,21.9721,0.0001348868694083,-1.7287427488669357e-05
671,671,2022-07-12 11:06:50,1537.0734,1.7260000000000026,32.7952,0.0001348870975734,3.0785777699709265e-06
672,672,2022-07-12 11:08:20,1537.0703,1.7169999999999987,32.6558,0.0001348868255304,-3.6706193593261162e-06
673,673,2022-07-12 11:09:49,1537.0527,1.6970000000000027,32.345,0.0001348852810285,-2.0839884019744873e-05
674,674,2022-07-12 11:11:18,1537.0537,1.6895000000000024,32.228,0.0001348853687843,1.1840835489072128e-06
675,675,2022-07-12 11:12:47,1537.0551,1.6920000000000002,32.267,0.0001348854916424,1.6577154587288638e-06
676,676,2022-07-12 11:14:17,1537.0432,1.7074999999999996,32.5084,0.0001348844473484,-1.4090690489338916e-05
677,677,2022-07-12 11:15:46,1537.0359,1.6754999999999995,32.0092,0.0001348838067311,-8.643910008852429e-06
678,678,2022-07-12 11:17:19,1537.0286,1.554000000000002,30.0802,0.0001348831661138,-8.643951062443145e-06
679,679,2022-07-12 11:18:48,1537.0295,1.7120000000000033,32.5783,0.000134883245094,1.0656919727322398e-06
680,680,2022-07-12 11:20:17,1537.0343,1.6090000000000018,30.9601,0.0001348836663218,5.683672771568067e-06
681,681,2022-07-12 11:21:50,1537.0266,1.708000000000002,32.5161,0.0001348829906022,-9.117604080636325e-06
682,682,2022-07-12 11:23:23,1537.0247,1.6905,32.2437,0.0001348828238662,-2.2498011905466525e-06
683,683,2022-07-12 11:24:55,1537.0206,1.6979999999999968,32.3606,0.0001348824640675,-4.85484709819905e-06
684,684,2022-07-12 11:26:25,1537.0189,1.0869999999999995,22.1426,0.0001348823148826,-2.0129876087086383e-06
685,685,2022-07-12 11:27:54,1537.0147,0.4775000000000027,10.412,0.0001348819463083,-4.9732770936740545e-06
686,686,2022-07-12 11:29:23,1537.0164,1.7225,32.7411,0.0001348820954931,2.0129908828890714e-06
687,687,2022-07-12 11:30:52,1537.0289,1.6789999999999985,32.064,0.0001348831924405,1.4801283176967434e-05
688,688,2022-07-12 11:32:22,1537.0119,1.7185000000000024,32.6791,0.000134881700592,-2.0129967764137677e-05
689,689,2022-07-12 11:33:51,1537.0186,1.718,32.6713,0.0001348822885559,7.933540947552369e-06
690,690,2022-07-12 11:35:20,1537.011,1.675500000000003,32.0092,0.0001348816216118,-8.999284976003597e-06
691,691,2022-07-12 11:36:50,1537.003,1.1979999999999968,24.1073,0.0001348809195655,-9.472980859549085e-06
692,692,2022-07-12 11:38:19,1536.9996,1.6615000000000002,31.7897,0.0001348806211958,-4.026025771046488e-06
693,693,2022-07-12 11:39:48,1537.0031,0.2995000000000019,6.6638,0.000134880928341,4.144428856156802e-06
694,694,2022-07-12 11:41:17,1536.9933,1.679000000000002,32.064,0.0001348800683343,-1.160447478831625e-05
695,695,2022-07-12 11:42:47,1536.9921,1.6795000000000009,32.0718,0.0001348799630273,-1.4209572061427064e-06
696,696,2022-07-12 11:44:20,1536.9822,1.6949999999999967,32.3138,0.0001348790942449,-1.1722972458645996e-05
697,697,2022-07-12 11:45:49,1536.9853,1.694499999999998,32.306,0.0001348793662879,3.6708223561012732e-06
698,698,2022-07-12 11:47:18,1536.9825,1.6845,32.15,0.0001348791205717,-3.315587522930325e-06
699,699,2022-07-12 11:48:47,1536.9715,1.7174999999999976,32.6636,0.0001348781552579,-1.3025615634343518e-05
700,700,2022-07-12 11:50:17,1536.9715,1.689,32.2202,0.0001348781552579,0.0
701,701,2022-07-12 11:51:46,1536.9698,1.6965000000000003,32.3372,0.0001348780060731,-2.0130519155620246e-06
702,702,2022-07-12 11:53:15,1536.9606,1.6780000000000008,32.0484,0.0001348771987198,-1.0894228518242504e-05
703,703,2022-07-12 11:54:45,1536.9567,1.6920000000000002,32.267,0.0001348768564722,-4.6182172863343225e-06
704,704,2022-07-12 11:56:14,1536.9584,1.586000000000002,30.5935,0.000134877005657,2.0130668468651997e-06
705,705,2022-07-12 11:57:44,1536.951,1.6534999999999975,31.6639,0.0001348763562641,-8.762803758824981e-06
706,706,2022-07-12 11:59:13,1536.9486,1.6999999999999993,32.3917,0.0001348761456502,-2.841994846245998e-06
707,707,2022-07-12 12:00:42,1536.9424,1.3580000000000003,26.8524,0.0001348756015643,-7.341849636046363e-06
708,708,2022-07-12 12:02:11,1536.9376,1.503499999999999,29.2625,0.0001348751803365,-5.684030373045845e-06
709,709,2022-07-12 12:03:41,1536.9367,1.715,32.6248,0.0001348751013563,-1.065756319048565e-06
710,710,2022-07-12 12:05:10,1536.9267,0.8840000000000003,18.4169,0.0001348742237983,-1.1841813926443885e-05
711,711,2022-07-12 12:06:40,1536.9275,1.6925000000000026,32.2748,0.000134874294003,9.473446210366683e-07
712,712,2022-07-12 12:08:09,1536.9241,1.7204999999999977,32.7101,0.0001348739956333,-4.026223546173793e-06
713,713,2022-07-12 12:09:38,1536.9202,1.2615000000000016,25.2089,0.0001348736533857,-4.618326963152372e-06
714,714,2022-07-12 12:11:08,1536.9169,1.7235000000000014,32.7565,0.0001348733637916,-3.907823513520901e-06
715,715,2022-07-12 12:12:37,1536.9191,1.7089999999999996,32.5317,0.0001348735568543,2.605211946573098e-06
716,716,2022-07-12 12:14:06,1536.914,1.5984999999999978,30.793,0.0001348731092997,-6.0393750074193785e-06
717,717,2022-07-12 12:15:36,1536.9274,1.680500000000002,32.0875,0.0001348742852274,1.586802343434401e-05
718,718,2022-07-12 12:17:05,1536.9144,1.7189999999999976,32.6868,0.0001348731444021,-1.5394481306355223e-05
719,719,2022-07-12 12:18:35,1536.9203,1.6964999999999968,32.3372,0.0001348736621613,6.986699310433521e-06
720,720,2022-07-12 12:20:11,1536.9222,1.7085000000000008,32.5239,0.0001348738288973,2.24995123367963e-06
721,721,2022-07-12 12:21:43,1536.914,1.1720000000000006,23.6516,0.0001348731092997,-9.710367658813798e-06
722,722,2022-07-12 12:23:16,1536.912,1.6765000000000008,32.0249,0.0001348729337882,-2.36838543775696e-06
723,723,2022-07-12 12:24:46,1536.9072,1.5000000000000036,29.2054,0.0001348725125603,-5.6841428030763235e-06
724,724,2022-07-12 12:26:18,1536.9092,1.6980000000000004,32.3606,0.0001348726880719,2.3683897525721917e-06
725,725,2022-07-12 12:27:48,1536.9021,1.6980000000000004,32.3606,0.0001348720650058,-8.407822463165918e-06
726,726,2022-07-12 12:29:17,1536.8988,0.9484999999999992,19.6196,0.0001348717754117,-3.907869535813061e-06
727,727,2022-07-12 12:30:46,1536.9011,1.6770000000000032,32.0327,0.00013487197725,2.723662570213977e-06
728,728,2022-07-12 12:32:15,1536.8939,1.7225,32.7411,0.0001348713454083,-8.526287989054539e-06
729,729,2022-07-12 12:33:45,1536.8914,1.6820000000000022,32.1109,0.0001348711260188,-2.960521478680482e-06
730,730,2022-07-12 12:35:18,1536.8874,1.6829999999999998,32.1265,0.0001348707749956,-4.736846694056995e-06
731,731,2022-07-12 12:36:47,1536.885,1.7340000000000018,32.9189,0.0001348705643817,-2.8421124548323407e-06
732,732,2022-07-12 12:38:16,1536.8861,1.6845000000000034,32.15,0.0001348706609131,1.3026339426918344e-06
733,733,2022-07-12 12:39:46,1536.8801,1.6839999999999975,32.1422,0.0001348701343783,-7.1053037902838195e-06
734,734,2022-07-12 12:41:15,1536.878,1.6999999999999993,32.3917,0.0001348699500911,-2.4868597248981762e-06
735,735,2022-07-12 12:42:44,1536.8777,1.6984999999999992,32.3683,0.0001348699237644,-3.552657442182568e-07
736,736,2022-07-12 12:44:14,1536.8666,1.637999999999998,31.4196,0.0001348689496751,-1.314492747769697e-05
737,737,2022-07-12 12:45:43,1536.8655,1.7315000000000005,32.8803,0.0001348688531437,-1.3026514030741641e-06
738,738,2022-07-12 12:47:13,1536.857,0.9860000000000008,20.3107,0.0001348681072195,-1.0065998333127229e-05
739,739,2022-07-12 12:48:42,1536.8557,1.7134999999999998,32.6015,0.0001348679931369,-1.539506929518435e-06
740,740,2022-07-12 12:50:11,1536.8543,1.6930000000000014,32.2826,0.0001348678702788,-1.6579320500245469e-06
741,741,2022-07-12 12:51:41,1536.8209,1.680500000000002,32.0875,0.0001348649392353,-3.955438138565938e-05
742,742,2022-07-12 12:53:10,1536.8216,0.8830000000000027,18.3982,0.0001348650006643,8.289836634870436e-07
743,743,2022-07-12 12:54:39,1536.8198,1.6960000000000015,32.3294,0.0001348648427039,-2.1316747741051338e-06
744,744,2022-07-12 12:56:09,1536.8322,1.7325000000000017,32.8958,0.0001348659308757,1.4684752180575374e-05
745,745,2022-07-12 12:57:38,1536.8139,1.7175000000000047,32.6636,0.0001348643249447,-2.1672110071307854e-05
746,746,2022-07-12 12:59:08,1536.8133,1.6929999999999978,32.2826,0.0001348642722912,-7.105612634532156e-07
747,747,2022-07-12 13:00:37,1536.8228,1.7155000000000022,32.6326,0.0001348651059713,1.1250483790192373e-05
748,748,2022-07-12 13:02:06,1536.8207,1.714500000000001,32.6171,0.0001348649216841,-2.486952446611527e-06
749,749,2022-07-12 13:03:36,1536.8183,1.6940000000000026,32.2982,0.0001348647110702,-2.8422358063702145e-06
750,750,2022-07-12 13:05:05,1536.8112,1.705500000000001,32.4773,0.0001348640880041,-8.408319772560905e-06
751,751,2022-07-12 13:06:35,1536.8108,1.7119999999999995,32.5783,0.0001348640529017,-4.7370827966010985e-07
752,752,2022-07-12 13:08:04,1536.8051,1.6929999999999978,32.2826,0.0001348635526937,-6.75036801991276e-06
753,753,2022-07-12 13:09:33,1536.8047,1.6820000000000022,32.1109,0.0001348635175914,-4.73710159938395e-07
754,754,2022-07-12 13:11:03,1536.8028,1.7124999999999986,32.586,0.0001348633508554,-2.2501260408684907e-06
755,755,2022-07-12 13:12:32,1536.7975,1.2270000000000003,24.6124,0.0001348628857497,-6.276689023805398e-06
756,756,2022-07-12 13:14:01,1536.7965,1.6819999999999986,32.1109,0.0001348627979939,-1.1842817184688817e-06
757,757,2022-07-12 13:15:31,1536.7954,1.715,32.6248,0.0001348627014625,-1.3027108227362452e-06
758,758,2022-07-12 13:17:01,1536.7922,0.9400000000000012,19.4622,0.000134862420644,-3.7897121027680357e-06
759,759,2022-07-12 13:18:30,1536.7888,1.726499999999998,32.803,0.0001348621222743,-4.026578017813484e-06
760,760,2022-07-12 13:19:59,1536.7895,1.7074999999999996,32.5084,0.0001348621837033,8.290009790501691e-07
761,761,2022-07-12 13:21:29,1536.7863,1.7049999999999983,32.4695,0.0001348619028848,-3.7897266524261287e-06
762,762,2022-07-12 13:22:58,1536.7833,1.7265000000000017,32.803,0.0001348616396174,-3.5528756721073734e-06
763,763,2022-07-12 13:24:27,1536.7809,1.7079999999999984,32.5161,0.0001348614290035,-2.8423049766853574e-06
764,764,2022-07-12 13:25:57,1536.7779,1.618500000000001,31.111,0.0001348611657361,-3.5528881563633154e-06
765,765,2022-07-12 13:27:26,1536.7771,1.7044999999999997,32.4617,0.0001348610955315,-9.474373349579025e-07
766,766,2022-07-12 13:28:56,1536.7644,1.702499999999997,32.4306,0.0001348599810329,-1.5040691988955098e-05
767,767,2022-07-12 13:30:25,1536.7722,1.6340000000000003,31.3564,0.0001348606655281,9.23754346946209e-06
768,768,2022-07-12 13:31:54,1536.7626,1.154,23.3345,0.0001348598230724,-1.1369355292851472e-05
769,769,2022-07-12 13:33:24,1536.7606,1.6770000000000032,32.0327,0.0001348596475609,-2.3686187685407378e-06
770,770,2022-07-12 13:34:53,1536.762,1.7174999999999976,32.6636,0.000134859770419,1.658031627392023e-06
771,771,2022-07-12 13:36:22,1536.7617,1.725999999999999,32.7952,0.0001348597440922,-3.5529256088497173e-07
772,772,2022-07-12 13:37:52,1536.7591,1.6935000000000002,32.2904,0.0001348595159272,-3.079207404760857e-06
773,773,2022-07-12 13:39:22,1536.7547,1.722999999999999,32.7488,0.0001348591298017,-5.210981297183556e-06
774,774,2022-07-12 13:40:51,1536.7569,1.7169999999999987,32.6558,0.0001348593228644,2.6054869187419124e-06
775,775,2022-07-12 13:42:20,1536.7527,1.7204999999999977,32.7101,0.0001348589542901,-4.974124984553662e-06
776,776,2022-07-12 13:43:50,1536.7486,1.6864999999999988,32.1812,0.0001348585944913,-4.855706392181509e-06
777,777,2022-07-12 13:45:19,1536.7457,0.8900000000000006,18.5296,0.0001348583399995,-3.4345305146561162e-06
778,778,2022-07-12 13:46:48,1536.7417,1.6854999999999976,32.1656,0.0001348579889763,-4.737295799175522e-06
779,779,2022-07-12 13:48:18,1536.7429,1.6799999999999995,32.0796,0.0001348580942833,1.4211876299318455e-06
780,780,2022-07-12 13:49:47,1536.7338,1.7124999999999986,32.586,0.0001348572957056,-1.0777403347268602e-05
781,781,2022-07-12 13:51:17,1536.7359,1.7129999999999974,32.5938,0.0001348574799927,2.487089681361801e-06
782,782,2022-07-12 13:52:46,1536.7343,1.695500000000003,32.3216,0.0001348573395835,-1.8949274443102155e-06
783,783,2022-07-12 13:54:16,1536.7226,1.7225,32.7411,0.0001348563128407,-1.3856762437172739e-05
784,784,2022-07-12 13:55:45,1536.7271,1.2489999999999988,24.9933,0.0001348567077417,5.329508407844985e-06
785,785,2022-07-12 13:57:14,1536.7277,1.7005000000000017,32.3995,0.0001348567603952,7.106008434193549e-07
786,786,2022-07-12 13:58:44,1536.721,1.721,32.7178,0.0001348561724314,-7.935077349652797e-06
787,787,2022-07-12 14:00:14,1536.7194,1.6949999999999967,32.3138,0.0001348560320221,-1.8949458177574047e-06
788,788,2022-07-12 14:01:43,1536.7196,1.6985000000000028,32.3683,0.0001348560495733,2.3686819632457897e-07
789,789,2022-07-12 14:03:12,1536.7184,1.7250000000000014,32.7798,0.0001348559442663,-1.4212102880173694e-06
790,790,2022-07-12 14:04:42,1536.7162,1.692499999999999,32.2748,0.0001348557512036,-2.6055559249147976e-06
791,791,2022-07-12 14:06:11,1536.7202,1.6850000000000025,32.1578,0.0001348561022268,4.737362077903219e-06
792,792,2022-07-12 14:07:40,1536.7265,1.6875,32.1968,0.0001348566550883,7.461314684180001e-06
793,793,2022-07-12 14:09:10,1536.7266,1.7255000000000005,32.7875,0.0001348566638638,1.1843355867876188e-07
794,794,2022-07-12 14:10:40,1536.7211,1.7270000000000003,32.8107,0.000134856181207,-6.513869042320175e-06
795,795,2022-07-12 14:12:09,1536.7208,1.3455000000000013,26.6416,0.0001348561548802,-3.5530201703714993e-07
796,796,2022-07-12 14:13:38,1536.7228,1.6969999999999992,32.345,0.0001348563303918,2.3686770313513443e-06
797,797,2022-07-12 14:15:08,1536.7184,1.6849999999999987,32.1578,0.0001348559442663,-5.211104389756072e-06
798,798,2022-07-12 14:16:37,1536.7157,1.7265000000000017,32.803,0.0001348557073257,-3.1977287666208818e-06
799,799,2022-07-12 14:18:07,1536.7125,1.7054999999999971,32.4773,0.0001348554265071,-3.7899086522557184e-06
800,800,2022-07-12 14:19:36,1536.6987,1.6484999999999983,31.5852,0.0001348542154772,-1.6344127837367524e-05
801,801,2022-07-12 14:21:06,1536.7056,1.6990000000000016,32.3761,0.0001348548209922,8.172027225096493e-06
802,802,2022-07-12 14:22:35,1536.7082,1.3694999999999986,27.0459,0.0001348550491572,3.079309396574854e-06
803,803,2022-07-12 14:24:05,1536.7121,0.8569999999999993,17.9082,0.0001348553914048,4.618952372323701e-06
804,804,2022-07-12 14:25:34,1536.7118,1.7235000000000014,32.7565,0.0001348553650781,-3.553040979206008e-07
805,805,2022-07-12 14:27:03,1536.7033,1.1265000000000036,22.8475,0.0001348546191538,-1.0067005127310466e-05
806,806,2022-07-12 14:28:33,1536.7085,1.7220000000000013,32.7333,0.000134855075484,6.1586175908490526e-06
807,807,2022-07-12 14:30:03,1536.7017,1.2669999999999997,25.3035,0.0001348544787446,-8.053612486919297e-06
808,808,2022-07-12 14:31:32,1536.7053,1.7205000000000013,32.7101,0.0001348547946654,4.2636672106295155e-06
809,809,2022-07-12 14:33:01,1536.7032,1.689,32.2202,0.0001348546103782,-2.487142605209685e-06
810,810,2022-07-12 14:34:31,1536.6943,1.6910000000000025,32.2515,0.0001348538293517,-1.0540808278952e-05
811,811,2022-07-12 14:36:00,1536.6919,1.606999999999999,30.9283,0.0001348536187378,-2.842469593381082e-06
812,812,2022-07-12 14:37:29,1536.6904,1.694499999999998,32.306,0.0001348534871041,-1.7765452300231418e-06
813,813,2022-07-12 14:38:59,1536.6881,1.713000000000001,32.5938,0.0001348532852657,-2.724040096215275e-06
814,814,2022-07-12 14:40:29,1536.6864,1.722999999999999,32.7488,0.0001348531360809,-2.013423168221559e-06
815,815,2022-07-12 14:41:58,1536.685,1.7190000000000012,32.6868,0.0001348530132228,-1.658114708081383e-06
816,816,2022-07-12 14:43:28,1536.6831,1.6879999999999988,32.2046,0.0001348528464868,-2.2503013145388343e-06
817,817,2022-07-12 14:44:57,1536.6818,1.7120000000000033,32.5783,0.0001348527324042,-1.5396811492267985e-06
818,818,2022-07-12 14:46:26,1536.6811,1.7040000000000006,32.4539,0.0001348526709752,-8.290594581361219e-07
819,819,2022-07-12 14:47:56,1536.6756,1.697499999999998,32.3528,0.0001348521883183,-6.514061913893996e-06
820,820,2022-07-12 14:49:25,1536.6733,1.6835000000000022,32.1344,0.00013485198648,-2.7240663322455647e-06
821,821,2022-07-12 14:50:55,1536.6727,1.6849999999999987,32.1578,0.0001348519338265,-7.106262769722435e-07
822,822,2022-07-12 14:52:25,1536.6743,1.7240000000000038,32.7643,0.0001348520742358,1.895001432432916e-06
