,time,ctwl/nm
373,2022-07-28 20:04:33,1551.496
374,2022-07-28 20:05:42,1551.496
375,2022-07-28 20:06:53,1551.496
376,2022-07-28 20:08:02,1551.496
377,2022-07-28 20:09:11,1551.496
378,2022-07-28 20:10:19,1551.496
379,2022-07-28 20:11:31,1551.5
380,2022-07-28 20:12:40,1551.5
381,2022-07-28 20:13:48,1551.5
382,2022-07-28 20:14:57,1551.5
383,2022-07-28 20:16:08,1551.5
384,2022-07-28 20:17:17,1551.504
385,2022-07-28 20:18:26,1551.5
386,2022-07-28 20:19:37,1551.5
387,2022-07-28 20:20:46,1551.5
388,2022-07-28 20:21:54,1551.5
389,2022-07-28 20:23:03,1551.504
390,2022-07-28 20:24:12,1551.504
391,2022-07-28 20:25:20,1551.504
392,2022-07-28 20:26:29,1551.508
393,2022-07-28 20:27:37,1551.508
394,2022-07-28 20:28:46,1551.504
395,2022-07-28 20:29:54,1551.504
396,2022-07-28 20:31:03,1551.508
397,2022-07-28 20:32:11,1551.508
398,2022-07-28 20:33:20,1551.508
399,2022-07-28 20:34:28,1551.508
400,2022-07-28 20:35:37,1551.508
401,2022-07-28 20:36:46,1551.512
402,2022-07-28 20:37:54,1551.512
403,2022-07-28 20:39:03,1551.508
404,2022-07-28 20:40:11,1551.508
405,2022-07-28 20:41:20,1551.512
406,2022-07-28 20:42:32,1551.512
407,2022-07-28 20:43:41,1551.512
408,2022-07-28 20:44:49,1551.516
409,2022-07-28 20:45:58,1551.516
410,2022-07-28 20:47:06,1551.516
411,2022-07-28 20:48:19,1551.512
412,2022-07-28 20:49:28,1551.516
413,2022-07-28 20:50:36,1551.516
414,2022-07-28 20:51:45,1551.516
415,2022-07-28 20:52:54,1551.516
416,2022-07-28 20:54:02,1551.52
417,2022-07-28 20:55:11,1551.52
418,2022-07-28 20:56:20,1551.52
419,2022-07-28 20:57:28,1551.52
420,2022-07-28 20:58:37,1551.516
421,2022-07-28 20:59:45,1551.52
422,2022-07-28 21:00:54,1551.52
423,2022-07-28 21:02:06,1551.52
424,2022-07-28 21:03:15,1551.524
425,2022-07-28 21:04:24,1551.524
426,2022-07-28 21:05:32,1551.524
427,2022-07-28 21:06:41,1551.524
428,2022-07-28 21:07:49,1551.524
429,2022-07-28 21:08:58,1551.524
430,2022-07-28 21:10:07,1551.524
431,2022-07-28 21:11:15,1551.524
432,2022-07-28 21:12:24,1551.524
433,2022-07-28 21:13:32,1551.528
434,2022-07-28 21:14:41,1551.528
435,2022-07-28 21:15:49,1551.528
436,2022-07-28 21:16:58,1551.528
437,2022-07-28 21:18:07,1551.528
438,2022-07-28 21:19:16,1551.528
439,2022-07-28 21:20:24,1551.528
440,2022-07-28 21:21:33,1551.532
441,2022-07-28 21:22:41,1551.532
442,2022-07-28 21:23:50,1551.532
443,2022-07-28 21:24:59,1551.532
444,2022-07-28 21:26:07,1551.532
445,2022-07-28 21:27:16,1551.536
446,2022-07-28 21:28:25,1551.532
447,2022-07-28 21:29:33,1551.532
448,2022-07-28 21:30:42,1551.532
449,2022-07-28 21:31:50,1551.532
450,2022-07-28 21:32:59,1551.536
451,2022-07-28 21:34:08,1551.536
452,2022-07-28 21:35:16,1551.536
453,2022-07-28 21:36:25,1551.54
454,2022-07-28 21:37:34,1551.54
455,2022-07-28 21:38:42,1551.536
456,2022-07-28 21:39:51,1551.536
457,2022-07-28 21:41:00,1551.536
458,2022-07-28 21:42:12,1551.54
459,2022-07-28 21:43:20,1551.54
460,2022-07-28 21:44:29,1551.54
461,2022-07-28 21:45:41,1551.54
462,2022-07-28 21:46:49,1551.54
463,2022-07-28 21:47:59,1551.54
464,2022-07-28 21:49:11,1551.54
465,2022-07-28 21:50:20,1551.54
466,2022-07-28 21:51:28,1551.54
467,2022-07-28 21:52:37,1551.54
468,2022-07-28 21:53:45,1551.544
469,2022-07-28 21:54:54,1551.544
470,2022-07-28 21:56:03,1551.544
471,2022-07-28 21:57:11,1551.544
