,time,ctwl/nm,notch/dB,reflection/%,n_ac
212,2022/9/18 15:35:12,1556.4289,0.0722,1.65,1.365857E-7
213,2022/9/18 15:35:42,1554.7436,0.0003,0.01,5.1724E-9
214,2022/9/18 15:36:12,1554.6946,0.0157,0.36,3.57314E-8
215,2022/9/18 15:36:42,1556.4858,0.1421,3.22,1.365906E-7
216,2022/9/18 15:37:12,1556.4765,0.1057,2.40,1.365898E-7
217,2022/9/18 15:37:42,1556.5127,0.0789,1.80,1.365930E-7
218,2022/9/18 15:38:12,1556.5352,0.1376,3.12,1.365950E-7
219,2022/9/18 15:38:42,1556.5412,0.1504,3.40,1.365955E-7
220,2022/9/18 15:39:12,1556.5644,0.1300,2.95,1.365975E-7
221,2022/9/18 15:39:42,1556.6122,0.0751,1.71,1.366017E-7
222,2022/9/18 15:40:12,1556.6091,0.1375,3.12,1.366015E-7
223,2022/9/18 15:40:42,1556.6011,0.1282,2.91,1.366008E-7
224,2022/9/18 15:41:12,1554.6756,0.0048,0.11,1.77686E-8
225,2022/9/18 15:41:42,1554.509,0.0174,0.40,3.84254E-8
226,2022/9/18 15:42:12,1554.517,0.0135,0.31,3.23770E-8
227,2022/9/18 15:42:42,1556.6261,0.1508,3.41,1.366030E-7
228,2022/9/18 15:43:12,1554.53,0.0014,0.03,9.0186E-9
229,2022/9/18 15:43:42,1556.654,0.1435,3.25,1.366054E-7
230,2022/9/18 15:44:12,1556.6627,0.1003,2.28,1.366062E-7
231,2022/9/18 15:44:42,1556.6947,0.0836,1.91,1.366090E-7
232,2022/9/18 15:45:12,1556.6841,0.1346,3.05,1.366081E-7
233,2022/9/18 15:45:42,1556.703,0.0555,1.27,1.366097E-7
234,2022/9/18 15:46:12,1554.5886,0.0123,0.28,3.03587E-8
235,2022/9/18 15:46:42,1556.6945,0.1075,2.44,1.366090E-7
236,2022/9/18 15:47:12,1554.719,0.0082,0.19,2.40815E-8
237,2022/9/18 15:47:42,1554.7583,0.0000,0.00,0E-13
238,2022/9/18 15:48:12,1556.7403,0.1173,2.66,1.366130E-7
239,2022/9/18 15:48:42,1552.9985,0.0097,0.22,2.62018E-8
240,2022/9/18 15:49:12,1556.7437,0.0908,2.07,1.366133E-7
241,2022/9/18 15:49:42,1553.4657,0.0003,0.01,5.1681E-9
242,2022/9/18 15:50:12,1556.7515,0.1188,2.70,1.366140E-7
243,2022/9/18 15:50:42,1556.7395,0.1281,2.91,1.366129E-7
244,2022/9/18 15:51:12,1564.1443,0.0016,0.04,1.05143E-8
245,2022/9/18 15:51:42,1551.2764,0.0233,0.54,4.83079E-8
246,2022/9/18 15:52:12,1555.2208,0.0044,0.10,1.68856E-8
247,2022/9/18 15:52:42,1554.0497,0.0335,0.77,7.03243E-8
248,2022/9/18 15:53:12,1554.2897,0.0039,0.09,1.59514E-8
249,2022/9/18 15:53:42,1556.7919,0.0789,1.80,1.366175E-7
250,2022/9/18 15:54:12,1553.9736,0.0129,0.30,3.16945E-8
251,2022/9/18 15:54:42,1556.8035,0.1172,2.66,1.366185E-7
252,2022/9/18 15:55:12,1556.8235,0.1114,2.53,1.366203E-7
253,2022/9/18 15:55:42,1556.8364,0.0893,2.04,1.366214E-7
254,2022/9/18 15:56:12,1555.828,0.0101,0.23,2.69513E-8
255,2022/9/18 15:56:42,1556.899,0.1167,2.65,1.366269E-7
256,2022/9/18 15:57:12,1543.8546,0.0011,0.03,8.9567E-9
257,2022/9/18 15:57:42,1556.9202,0.1117,2.54,1.366288E-7
258,2022/9/18 15:58:12,1555.0362,0.0041,0.09,1.59591E-8
259,2022/9/18 15:58:42,1556.2683,0.0044,0.10,1.68970E-8
260,2022/9/18 15:59:12,1556.9066,0.1225,2.78,1.366276E-7
261,2022/9/18 15:59:42,1556.9289,0.0894,2.04,1.366295E-7
262,2022/9/18 16:00:12,1555.5782,0.0106,0.24,2.76424E-8
