,time,ctwl/nm,notch/dB,reflection/%,n_ac
184,2022/9/18 15:19:59,1556.0936,0.1199,2.72,1.365562E-7
185,2022/9/18 15:20:29,1556.096,0.0701,1.60,1.365564E-7
186,2022/9/18 15:20:59,1555.9213,0.1423,3.22,1.365411E-7
187,2022/9/18 15:21:29,1556.1386,0.1620,3.66,1.365602E-7
188,2022/9/18 15:21:59,1556.1494,0.1128,2.56,1.365611E-7
189,2022/9/18 15:22:29,1556.1671,0.1790,4.04,1.365627E-7
190,2022/9/18 15:22:59,1556.1839,0.1633,3.69,1.365642E-7
191,2022/9/18 15:23:29,1556.2012,0.1839,4.15,1.365657E-7
192,2022/9/18 15:23:59,1556.2054,0.0907,2.07,1.365660E-7
193,2022/9/18 15:24:29,1556.2103,0.0904,2.06,1.365665E-7
194,2022/9/18 15:24:59,1556.207,0.1638,3.70,1.365662E-7
195,2022/9/18 15:25:29,1556.2657,0.1603,3.62,1.365713E-7
196,2022/9/18 15:25:59,1556.2675,0.1069,2.43,1.365715E-7
197,2022/9/18 15:26:29,1556.2725,0.1270,2.88,1.365719E-7
198,2022/9/18 15:26:59,1556.2787,0.1584,3.58,1.365725E-7
199,2022/9/18 15:27:29,1556.2849,0.0846,1.93,1.365730E-7
200,2022/9/18 15:27:59,1556.2959,0.0634,1.45,1.365740E-7
201,2022/9/18 15:28:29,1556.3089,0.1444,3.27,1.365751E-7
202,2022/9/18 15:28:59,1556.3066,0.1016,2.31,1.365749E-7
203,2022/9/18 15:29:29,1556.3024,0.1621,3.66,1.365746E-7
204,2022/9/18 15:31:12,1556.3896,0.1555,3.52,1.365822E-7
205,2022/9/18 15:31:42,1556.396,0.1528,3.46,1.365828E-7
206,2022/9/18 15:32:12,1556.4114,0.1529,3.46,1.365841E-7
207,2022/9/18 15:32:42,1556.4208,0.1453,3.29,1.365849E-7
208,2022/9/18 15:33:12,1556.4108,0.0527,1.21,1.365841E-7
209,2022/9/18 15:33:42,1556.4034,0.1648,3.72,1.365834E-7
210,2022/9/18 15:34:12,1556.4097,0.0270,0.62,5.49377E-8
211,2022/9/18 15:34:42,1556.414,0.1506,3.41,1.365843E-7
212,2022/9/18 15:35:12,1556.4154,0.1452,3.29,1.365845E-7
213,2022/9/18 15:35:42,1556.4724,0.1522,3.44,1.365895E-7
214,2022/9/18 15:36:12,1556.4805,0.1313,2.98,1.365902E-7
215,2022/9/18 15:36:42,1556.4858,0.1443,3.27,1.365906E-7
216,2022/9/18 15:37:12,1556.4851,0.1115,2.53,1.365906E-7
217,2022/9/18 15:37:42,1556.5045,0.0839,1.91,1.365923E-7
218,2022/9/18 15:38:12,1556.531,0.1384,3.14,1.365946E-7
219,2022/9/18 15:38:42,1556.5412,0.1548,3.50,1.365955E-7
220,2022/9/18 15:39:12,1556.5587,0.1356,3.07,1.365970E-7
221,2022/9/18 15:39:42,1556.5648,0.1379,3.13,1.365976E-7
222,2022/9/18 15:40:12,1556.5556,0.1399,3.17,1.365968E-7
223,2022/9/18 15:40:42,1556.6194,0.1297,2.94,1.366024E-7
224,2022/9/18 15:41:12,1556.619,0.1360,3.08,1.366023E-7
225,2022/9/18 15:41:42,1556.6284,0.1325,3.00,1.366032E-7
226,2022/9/18 15:42:12,1556.6196,0.0894,2.04,1.366024E-7
227,2022/9/18 15:42:42,1556.6261,0.1514,3.43,1.366030E-7
228,2022/9/18 15:43:12,1556.6294,0.1556,3.52,1.366032E-7
229,2022/9/18 15:43:42,1556.6379,0.0909,2.07,1.366040E-7
230,2022/9/18 15:44:12,1556.6375,0.0587,1.34,1.366040E-7
231,2022/9/18 15:44:42,1556.6619,0.1304,2.96,1.366061E-7
232,2022/9/18 15:45:12,1556.6614,0.1473,3.33,1.366061E-7
233,2022/9/18 15:45:42,1556.5856,0.1285,2.92,1.365994E-7
234,2022/9/18 15:46:12,1556.6099,0.1448,3.28,1.366015E-7
235,2022/9/18 15:46:42,1556.4493,0.0569,1.30,1.365874E-7
236,2022/9/18 15:47:12,1556.7267,0.1184,2.69,1.366118E-7
237,2022/9/18 15:47:42,1556.7262,0.0816,1.86,1.366117E-7
238,2022/9/18 15:48:12,1556.7365,0.1252,2.84,1.366126E-7
239,2022/9/18 15:48:42,1556.7439,0.1174,2.67,1.366133E-7
240,2022/9/18 15:49:12,1556.7407,0.0927,2.11,1.366130E-7
241,2022/9/18 15:49:42,1556.741,0.1008,2.29,1.366130E-7
242,2022/9/18 15:50:12,1556.7404,0.1204,2.73,1.366130E-7
243,2022/9/18 15:50:42,1556.7296,0.1294,2.94,1.366120E-7
244,2022/9/18 15:51:12,1556.7218,0.0058,0.13,1.94865E-8
245,2022/9/18 15:51:42,1556.7208,0.0782,1.78,1.366113E-7
246,2022/9/18 15:52:12,1556.7635,0.0744,1.70,1.366150E-7
247,2022/9/18 15:52:42,1556.7709,0.1248,2.83,1.366157E-7
248,2022/9/18 15:53:12,1556.7801,0.0950,2.16,1.366165E-7
249,2022/9/18 15:53:42,1556.7919,0.0848,1.93,1.366175E-7
250,2022/9/18 15:54:12,1556.8006,0.1187,2.70,1.366183E-7
251,2022/9/18 15:54:42,1556.8119,0.1302,2.95,1.366193E-7
252,2022/9/18 15:55:12,1556.8143,0.1146,2.60,1.366195E-7
253,2022/9/18 15:55:42,1556.8274,0.0897,2.04,1.366206E-7
254,2022/9/18 15:56:12,1556.8397,0.0655,1.50,1.366217E-7
255,2022/9/18 15:56:42,1556.86,0.0797,1.82,1.366235E-7
256,2022/9/18 15:57:12,1556.8744,0.1200,2.73,1.366248E-7
257,2022/9/18 15:57:42,1556.7752,0.1389,3.15,1.366160E-7
258,2022/9/18 15:58:12,1556.9474,0.1193,2.71,1.366312E-7
259,2022/9/18 15:58:42,1556.9412,0.1187,2.70,1.366306E-7
260,2022/9/18 15:59:12,1556.9274,0.1284,2.91,1.366294E-7
261,2022/9/18 15:59:42,1556.9218,0.0965,2.20,1.366289E-7
262,2022/9/18 16:00:12,1556.9155,0.0606,1.39,1.366284E-7
263,2022/9/18 16:00:42,1556.9047,0.0980,2.23,1.366274E-7
264,2022/9/18 16:01:12,1556.9018,0.1234,2.80,1.366272E-7
265,2022/9/18 16:01:42,1556.9244,0.1005,2.29,1.366291E-7
266,2022/9/18 16:02:12,1556.9492,0.1123,2.55,1.366313E-7
267,2022/9/18 16:02:42,1556.8997,0.1127,2.56,1.366270E-7
268,2022/9/18 16:03:12,1555.1609,0.0071,0.16,2.18454E-8
269,2022/9/18 16:03:42,1557.0434,0.1071,2.44,1.366396E-7
270,2022/9/18 16:04:12,1557.0502,0.0710,1.62,1.366402E-7
271,2022/9/18 16:04:42,1557.0506,0.0601,1.37,1.366402E-7
272,2022/9/18 16:05:12,1557.0365,0.1026,2.33,1.366390E-7
273,2022/9/18 16:05:42,1557.0274,0.0761,1.74,1.366382E-7
274,2022/9/18 16:06:12,1557.0204,0.1170,2.66,1.366376E-7
275,2022/9/18 16:06:42,1557.0197,0.0873,1.99,1.366375E-7
276,2022/9/18 16:07:12,1557.0319,0.0908,2.07,1.366386E-7
277,2022/9/18 16:07:42,1557.0416,0.0351,0.80,7.45309E-8
278,2022/9/18 16:08:12,1557.0632,0.0998,2.27,1.366413E-7
279,2022/9/18 16:08:42,1557.0841,0.0378,0.87,8.66870E-8
280,2022/9/18 16:09:12,1557.1552,0.1040,2.37,1.366494E-7
281,2022/9/18 16:09:42,1557.1702,0.1083,2.46,1.366507E-7
282,2022/9/18 16:10:12,1557.1763,0.1075,2.44,1.366512E-7
283,2022/9/18 16:10:42,1557.1682,0.0106,0.24,2.76706E-8
284,2022/9/18 16:11:12,1557.1474,0.0873,1.99,1.366487E-7
285,2022/9/18 16:11:42,1557.1601,0.1026,2.33,1.366498E-7
286,2022/9/18 16:12:12,1557.1509,0.0969,2.21,1.366490E-7
287,2022/9/18 16:12:42,1557.1319,0.1002,2.28,1.366473E-7
288,2022/9/18 16:13:12,1557.1396,0.0901,2.05,1.366480E-7
289,2022/9/18 16:13:42,1557.1454,0.0724,1.65,1.366485E-7
290,2022/9/18 16:14:12,1557.1729,0.0707,1.61,1.366509E-7
291,2022/9/18 16:14:42,1556.8909,0.0630,1.44,1.366262E-7
292,2022/9/18 16:15:12,1557.0014,0.1121,2.55,1.366359E-7
293,2022/9/18 16:15:42,1557.2548,0.0981,2.23,1.366581E-7
294,2022/9/18 16:16:12,1557.2634,0.0932,2.12,1.366589E-7
295,2022/9/18 16:16:42,1557.2736,0.1017,2.31,1.366598E-7
296,2022/9/18 16:17:12,1557.2849,0.0921,2.10,1.366608E-7
297,2022/9/18 16:17:42,1557.2894,0.0900,2.05,1.366612E-7
298,2022/9/18 16:18:12,1557.2912,0.0802,1.83,1.366613E-7
299,2022/9/18 16:18:42,1557.2886,0.0694,1.59,1.366611E-7
300,2022/9/18 16:19:12,1557.2622,0.0736,1.68,1.366588E-7
301,2022/9/18 16:19:42,1557.2743,0.0450,1.03,1.366598E-7
302,2022/9/18 16:20:12,1557.27,0.0903,2.06,1.366595E-7
303,2022/9/18 16:20:42,1557.2723,0.0797,1.82,1.366597E-7
304,2022/9/18 16:21:12,1557.2751,0.0500,1.14,1.366599E-7
305,2022/9/18 16:21:42,1557.2848,0.0870,1.98,1.366608E-7
306,2022/9/18 16:22:12,1556.9427,0.0470,1.08,1.366307E-7
307,2022/9/18 16:22:42,1557.3567,0.0512,1.17,1.366671E-7
308,2022/9/18 16:23:12,1557.3727,0.0611,1.40,1.366685E-7
309,2022/9/18 16:23:42,1557.3922,0.1020,2.32,1.366702E-7
310,2022/9/18 16:24:12,1557.4029,0.0729,1.66,1.366711E-7
311,2022/9/18 16:24:42,1557.4172,0.0956,2.18,1.366724E-7
312,2022/9/18 16:25:12,1557.413,0.0666,1.52,1.366720E-7
313,2022/9/18 16:25:42,1557.4137,0.0957,2.18,1.366721E-7
314,2022/9/18 16:26:12,1557.4102,0.0249,0.57,5.08362E-8
315,2022/9/18 16:26:42,1557.3915,0.0868,1.98,1.366701E-7
316,2022/9/18 16:27:12,1557.3776,0.0765,1.75,1.366689E-7
