,time,ctwl/nm,notch/dB,reflection/%,n_ac
181,2022/9/5 23:40:21,1549.237,0.3823,8.43,1.359545E-7
182,2022/9/5 23:40:51,1549.2403,0.4951,10.77,1.359548E-7
183,2022/9/5 23:41:21,1549.2384,0.5117,11.11,1.359546E-7
184,2022/9/5 23:41:51,1549.2398,0.4476,9.79,1.359548E-7
185,2022/9/5 23:42:21,1549.2356,0.4287,9.40,1.359544E-7
186,2022/9/5 23:42:51,1549.2366,0.4444,9.73,1.359545E-7
187,2022/9/5 23:43:21,1549.2406,0.5363,11.62,1.359548E-7
188,2022/9/5 23:43:51,1549.2376,0.3859,8.50,1.359546E-7
189,2022/9/5 23:44:21,1549.237,0.4759,10.38,1.359545E-7
190,2022/9/5 23:44:51,1549.2416,0.3765,8.30,1.359549E-7
191,2022/9/5 23:45:21,1549.244,0.4030,8.86,1.359551E-7
192,2022/9/5 23:45:51,1549.243,0.4096,9.00,1.359551E-7
193,2022/9/5 23:46:21,1549.2428,0.4340,9.51,1.359550E-7
194,2022/9/5 23:46:51,1549.2418,0.4153,9.12,1.359549E-7
195,2022/9/5 23:47:21,1549.2418,0.4413,9.66,1.359549E-7
196,2022/9/5 23:47:51,1549.2428,0.3581,7.91,1.359550E-7
197,2022/9/5 23:48:21,1549.241,0.4985,10.84,1.359549E-7
198,2022/9/5 23:48:51,1549.2416,0.4131,9.07,1.359549E-7
199,2022/9/5 23:49:21,1549.2455,0.4097,9.00,1.359553E-7
200,2022/9/5 23:49:51,1549.245,0.4365,9.56,1.359552E-7
201,2022/9/5 23:50:21,1549.2443,0.3971,8.74,1.359552E-7
202,2022/9/5 23:50:51,1549.2423,0.4160,9.13,1.359550E-7
203,2022/9/5 23:51:21,1549.2454,0.3197,7.10,1.359553E-7
204,2022/9/5 23:51:51,1549.2448,0.4181,9.18,1.359552E-7
205,2022/9/5 23:52:21,1549.2395,0.3313,7.34,1.359547E-7
206,2022/9/5 23:52:51,1549.2453,0.4551,9.95,1.359553E-7
207,2022/9/5 23:53:21,1549.2461,0.4235,9.29,1.359553E-7
208,2022/9/5 23:53:51,1549.2442,0.4179,9.17,1.359552E-7
209,2022/9/5 23:54:21,1549.2447,0.3350,7.42,1.359552E-7
210,2022/9/5 23:54:51,1549.2438,0.4374,9.58,1.359551E-7
211,2022/9/5 23:55:21,1549.249,0.3672,8.11,1.359556E-7
212,2022/9/5 23:55:51,1549.2476,0.5096,11.07,1.359555E-7
213,2022/9/5 23:56:21,1549.2479,0.4562,9.97,1.359555E-7
